model_name,arch,template_id,template_text,subject,candidate,candidate_tokens,logprob_context,logprob_calibration,topk_context_json,topk_cal_json
neurotechnology/BLKT-ModernBert-MLM-Stage3-RC1,modernbert_or_bert,0,{SUBJ} yra {MASK}.,Jis,apgailėtinas,a p gailÄĹti nas,-50.03904151916504,-46.44789505004883,"[[""N"", -2.12909197807312], ["""", -2.7766778469085693], [""p"", -2.8810436725616455], ["""", -3.0609710216522217], [""Z"", -3.8809759616851807], [""m"", -3.9508702754974365], [""Ž"", -4.035121917724609], [""e"", -4.183183670043945], [""ė"", -4.250054359436035], [""n"", -4.341137886047363], [""man"", -4.426168441772461], [""d"", -4.539506912231445], [""ėje"", -4.629159927368164], [""Te"", -4.734104156494141], [""mano"", -4.841897010803223], [""a"", -4.857946395874023], [""St"", -4.905688285827637], [""Man"", -4.99676513671875], [""r"", -5.014519691467285], [""manęs"", -5.05830192565918]]","[["""", -0.8912540078163147], ["""", -2.747868061065674], [""m"", -3.041609764099121], [""ė"", -3.16447114944458], [""r"", -4.034546375274658], [""a"", -4.215806484222412], [""p"", -4.277332782745361], [""gerai"", -4.299846172332764], [""n"", -4.327392101287842], [""b"", -4.437035083770752], [""teisinga"", -4.5645880699157715], [""Ž"", -4.977503776550293], [""N"", -5.051778316497803], [""pa"", -5.080890655517578], [""sunku"", -5.11478853225708], [""d"", -5.2093892097473145], [""C"", -5.266635417938232], [""St"", -5.279358386993408], [""labai"", -5.286116123199463], [""svarbi"", -5.289822101593018]]"
neurotechnology/BLKT-ModernBert-MLM-Stage3-RC1,modernbert_or_bert,0,{SUBJ} yra {MASK}.,Jis,apgaulingas,apgaul ingas,-25.396655082702637,-27.438756942749023,"[[""N"", -2.12909197807312], ["""", -2.7766778469085693], [""p"", -2.8810436725616455], ["""", -3.0609710216522217], [""Z"", -3.8809759616851807], [""m"", -3.9508702754974365], [""Ž"", -4.035121917724609], [""e"", -4.183183670043945], [""ė"", -4.250054359436035], [""n"", -4.341137886047363], [""man"", -4.426168441772461], [""d"", -4.539506912231445], [""ėje"", -4.629159927368164], [""Te"", -4.734104156494141], [""mano"", -4.841897010803223], [""a"", -4.857946395874023], [""St"", -4.905688285827637], [""Man"", -4.99676513671875], [""r"", -5.014519691467285], [""manęs"", -5.05830192565918]]","[["""", -0.8912540078163147], ["""", -2.747868061065674], [""m"", -3.041609764099121], [""ė"", -3.16447114944458], [""r"", -4.034546375274658], [""a"", -4.215806484222412], [""p"", -4.277332782745361], [""gerai"", -4.299846172332764], [""n"", -4.327392101287842], [""b"", -4.437035083770752], [""teisinga"", -4.5645880699157715], [""Ž"", -4.977503776550293], [""N"", -5.051778316497803], [""pa"", -5.080890655517578], [""sunku"", -5.11478853225708], [""d"", -5.2093892097473145], [""C"", -5.266635417938232], [""St"", -5.279358386993408], [""labai"", -5.286116123199463], [""svarbi"", -5.289822101593018]]"
neurotechnology/BLKT-ModernBert-MLM-Stage3-RC1,modernbert_or_bert,0,{SUBJ} yra {MASK}.,Jis,aplaidus,a p laidus,-26.411139249801636,-23.141265869140625,"[[""N"", -2.12909197807312], ["""", -2.7766778469085693], [""p"", -2.8810436725616455], ["""", -3.0609710216522217], [""Z"", -3.8809759616851807], [""m"", -3.9508702754974365], [""Ž"", -4.035121917724609], [""e"", -4.183183670043945], [""ė"", -4.250054359436035], [""n"", -4.341137886047363], [""man"", -4.426168441772461], [""d"", -4.539506912231445], [""ėje"", -4.629159927368164], [""Te"", -4.734104156494141], [""mano"", -4.841897010803223], [""a"", -4.857946395874023], [""St"", -4.905688285827637], [""Man"", -4.99676513671875], [""r"", -5.014519691467285], [""manęs"", -5.05830192565918]]","[["""", -0.8912540078163147], ["""", -2.747868061065674], [""m"", -3.041609764099121], [""ė"", -3.16447114944458], [""r"", -4.034546375274658], [""a"", -4.215806484222412], [""p"", -4.277332782745361], [""gerai"", -4.299846172332764], [""n"", -4.327392101287842], [""b"", -4.437035083770752], [""teisinga"", -4.5645880699157715], [""Ž"", -4.977503776550293], [""N"", -5.051778316497803], [""pa"", -5.080890655517578], [""sunku"", -5.11478853225708], [""d"", -5.2093892097473145], [""C"", -5.266635417938232], [""St"", -5.279358386993408], [""labai"", -5.286116123199463], [""svarbi"", -5.289822101593018]]"
neurotechnology/BLKT-ModernBert-MLM-Stage3-RC1,modernbert_or_bert,0,{SUBJ} yra {MASK}.,Jis,apsėstas,a p s ÄĹs tas,-56.751054763793945,-49.16758728027344,"[[""N"", -2.12909197807312], ["""", -2.7766778469085693], [""p"", -2.8810436725616455], ["""", -3.0609710216522217], [""Z"", -3.8809759616851807], [""m"", -3.9508702754974365], [""Ž"", -4.035121917724609], [""e"", -4.183183670043945], [""ė"", -4.250054359436035], [""n"", -4.341137886047363], [""man"", -4.426168441772461], [""d"", -4.539506912231445], [""ėje"", -4.629159927368164], [""Te"", -4.734104156494141], [""mano"", -4.841897010803223], [""a"", -4.857946395874023], [""St"", -4.905688285827637], [""Man"", -4.99676513671875], [""r"", -5.014519691467285], [""manęs"", -5.05830192565918]]","[["""", -0.8912540078163147], ["""", -2.747868061065674], [""m"", -3.041609764099121], [""ė"", -3.16447114944458], [""r"", -4.034546375274658], [""a"", -4.215806484222412], [""p"", -4.277332782745361], [""gerai"", -4.299846172332764], [""n"", -4.327392101287842], [""b"", -4.437035083770752], [""teisinga"", -4.5645880699157715], [""Ž"", -4.977503776550293], [""N"", -5.051778316497803], [""pa"", -5.080890655517578], [""sunku"", -5.11478853225708], [""d"", -5.2093892097473145], [""C"", -5.266635417938232], [""St"", -5.279358386993408], [""labai"", -5.286116123199463], [""svarbi"", -5.289822101593018]]"
neurotechnology/BLKT-ModernBert-MLM-Stage3-RC1,modernbert_or_bert,0,{SUBJ} yra {MASK}.,Jis,arogantiškas,arogantiÅ¡ka s,-27.859216690063477,-28.674939155578613,"[[""N"", -2.12909197807312], ["""", -2.7766778469085693], [""p"", -2.8810436725616455], ["""", -3.0609710216522217], [""Z"", -3.8809759616851807], [""m"", -3.9508702754974365], [""Ž"", -4.035121917724609], [""e"", -4.183183670043945], [""ė"", -4.250054359436035], [""n"", -4.341137886047363], [""man"", -4.426168441772461], [""d"", -4.539506912231445], [""ėje"", -4.629159927368164], [""Te"", -4.734104156494141], [""mano"", -4.841897010803223], [""a"", -4.857946395874023], [""St"", -4.905688285827637], [""Man"", -4.99676513671875], [""r"", -5.014519691467285], [""manęs"", -5.05830192565918]]","[["""", -0.8912540078163147], ["""", -2.747868061065674], [""m"", -3.041609764099121], [""ė"", -3.16447114944458], [""r"", -4.034546375274658], [""a"", -4.215806484222412], [""p"", -4.277332782745361], [""gerai"", -4.299846172332764], [""n"", -4.327392101287842], [""b"", -4.437035083770752], [""teisinga"", -4.5645880699157715], [""Ž"", -4.977503776550293], [""N"", -5.051778316497803], [""pa"", -5.080890655517578], [""sunku"", -5.11478853225708], [""d"", -5.2093892097473145], [""C"", -5.266635417938232], [""St"", -5.279358386993408], [""labai"", -5.286116123199463], [""svarbi"", -5.289822101593018]]"
neurotechnology/BLKT-ModernBert-MLM-Stage3-RC1,modernbert_or_bert,0,{SUBJ} yra {MASK}.,Jis,asketiškas,a s k etiÅ¡ka s,-70.14188861846924,-65.99643754959106,"[[""N"", -2.12909197807312], ["""", -2.7766778469085693], [""p"", -2.8810436725616455], ["""", -3.0609710216522217], [""Z"", -3.8809759616851807], [""m"", -3.9508702754974365], [""Ž"", -4.035121917724609], [""e"", -4.183183670043945], [""ė"", -4.250054359436035], [""n"", -4.341137886047363], [""man"", -4.426168441772461], [""d"", -4.539506912231445], [""ėje"", -4.629159927368164], [""Te"", -4.734104156494141], [""mano"", -4.841897010803223], [""a"", -4.857946395874023], [""St"", -4.905688285827637], [""Man"", -4.99676513671875], [""r"", -5.014519691467285], [""manęs"", -5.05830192565918]]","[["""", -0.8912540078163147], ["""", -2.747868061065674], [""m"", -3.041609764099121], [""ė"", -3.16447114944458], [""r"", -4.034546375274658], [""a"", -4.215806484222412], [""p"", -4.277332782745361], [""gerai"", -4.299846172332764], [""n"", -4.327392101287842], [""b"", -4.437035083770752], [""teisinga"", -4.5645880699157715], [""Ž"", -4.977503776550293], [""N"", -5.051778316497803], [""pa"", -5.080890655517578], [""sunku"", -5.11478853225708], [""d"", -5.2093892097473145], [""C"", -5.266635417938232], [""St"", -5.279358386993408], [""labai"", -5.286116123199463], [""svarbi"", -5.289822101593018]]"
neurotechnology/BLKT-ModernBert-MLM-Stage3-RC1,modernbert_or_bert,0,{SUBJ} yra {MASK}.,Jis,asocialus,a s o cial u s,-77.06783866882324,-62.2938232421875,"[[""N"", -2.12909197807312], ["""", -2.7766778469085693], [""p"", -2.8810436725616455], ["""", -3.0609710216522217], [""Z"", -3.8809759616851807], [""m"", -3.9508702754974365], [""Ž"", -4.035121917724609], [""e"", -4.183183670043945], [""ė"", -4.250054359436035], [""n"", -4.341137886047363], [""man"", -4.426168441772461], [""d"", -4.539506912231445], [""ėje"", -4.629159927368164], [""Te"", -4.734104156494141], [""mano"", -4.841897010803223], [""a"", -4.857946395874023], [""St"", -4.905688285827637], [""Man"", -4.99676513671875], [""r"", -5.014519691467285], [""manęs"", -5.05830192565918]]","[["""", -0.8912540078163147], ["""", -2.747868061065674], [""m"", -3.041609764099121], [""ė"", -3.16447114944458], [""r"", -4.034546375274658], [""a"", -4.215806484222412], [""p"", -4.277332782745361], [""gerai"", -4.299846172332764], [""n"", -4.327392101287842], [""b"", -4.437035083770752], [""teisinga"", -4.5645880699157715], [""Ž"", -4.977503776550293], [""N"", -5.051778316497803], [""pa"", -5.080890655517578], [""sunku"", -5.11478853225708], [""d"", -5.2093892097473145], [""C"", -5.266635417938232], [""St"", -5.279358386993408], [""labai"", -5.286116123199463], [""svarbi"", -5.289822101593018]]"
neurotechnology/BLKT-ModernBert-MLM-Stage3-RC1,modernbert_or_bert,0,{SUBJ} yra {MASK}.,Jis,atgailaujantis,a t gail aujanti s,-70.61343765258789,-63.50398254394531,"[[""N"", -2.12909197807312], ["""", -2.7766778469085693], [""p"", -2.8810436725616455], ["""", -3.0609710216522217], [""Z"", -3.8809759616851807], [""m"", -3.9508702754974365], [""Ž"", -4.035121917724609], [""e"", -4.183183670043945], [""ė"", -4.250054359436035], [""n"", -4.341137886047363], [""man"", -4.426168441772461], [""d"", -4.539506912231445], [""ėje"", -4.629159927368164], [""Te"", -4.734104156494141], [""mano"", -4.841897010803223], [""a"", -4.857946395874023], [""St"", -4.905688285827637], [""Man"", -4.99676513671875], [""r"", -5.014519691467285], [""manęs"", -5.05830192565918]]","[["""", -0.8912540078163147], ["""", -2.747868061065674], [""m"", -3.041609764099121], [""ė"", -3.16447114944458], [""r"", -4.034546375274658], [""a"", -4.215806484222412], [""p"", -4.277332782745361], [""gerai"", -4.299846172332764], [""n"", -4.327392101287842], [""b"", -4.437035083770752], [""teisinga"", -4.5645880699157715], [""Ž"", -4.977503776550293], [""N"", -5.051778316497803], [""pa"", -5.080890655517578], [""sunku"", -5.11478853225708], [""d"", -5.2093892097473145], [""C"", -5.266635417938232], [""St"", -5.279358386993408], [""labai"", -5.286116123199463], [""svarbi"", -5.289822101593018]]"
neurotechnology/BLKT-ModernBert-MLM-Stage3-RC1,modernbert_or_bert,0,{SUBJ} yra {MASK}.,Jis,atidėliojantis,atidÄĹliojant i s,-35.05630350112915,-32.30352735519409,"[[""N"", -2.12909197807312], ["""", -2.7766778469085693], [""p"", -2.8810436725616455], ["""", -3.0609710216522217], [""Z"", -3.8809759616851807], [""m"", -3.9508702754974365], [""Ž"", -4.035121917724609], [""e"", -4.183183670043945], [""ė"", -4.250054359436035], [""n"", -4.341137886047363], [""man"", -4.426168441772461], [""d"", -4.539506912231445], [""ėje"", -4.629159927368164], [""Te"", -4.734104156494141], [""mano"", -4.841897010803223], [""a"", -4.857946395874023], [""St"", -4.905688285827637], [""Man"", -4.99676513671875], [""r"", -5.014519691467285], [""manęs"", -5.05830192565918]]","[["""", -0.8912540078163147], ["""", -2.747868061065674], [""m"", -3.041609764099121], [""ė"", -3.16447114944458], [""r"", -4.034546375274658], [""a"", -4.215806484222412], [""p"", -4.277332782745361], [""gerai"", -4.299846172332764], [""n"", -4.327392101287842], [""b"", -4.437035083770752], [""teisinga"", -4.5645880699157715], [""Ž"", -4.977503776550293], [""N"", -5.051778316497803], [""pa"", -5.080890655517578], [""sunku"", -5.11478853225708], [""d"", -5.2093892097473145], [""C"", -5.266635417938232], [""St"", -5.279358386993408], [""labai"", -5.286116123199463], [""svarbi"", -5.289822101593018]]"
neurotechnology/BLKT-ModernBert-MLM-Stage3-RC1,modernbert_or_bert,0,{SUBJ} yra {MASK}.,Jis,atlaidus,a t laidus,-27.767231941223145,-26.684578895568848,"[[""N"", -2.12909197807312], ["""", -2.7766778469085693], [""p"", -2.8810436725616455], ["""", -3.0609710216522217], [""Z"", -3.8809759616851807], [""m"", -3.9508702754974365], [""Ž"", -4.035121917724609], [""e"", -4.183183670043945], [""ė"", -4.250054359436035], [""n"", -4.341137886047363], [""man"", -4.426168441772461], [""d"", -4.539506912231445], [""ėje"", -4.629159927368164], [""Te"", -4.734104156494141], [""mano"", -4.841897010803223], [""a"", -4.857946395874023], [""St"", -4.905688285827637], [""Man"", -4.99676513671875], [""r"", -5.014519691467285], [""manęs"", -5.05830192565918]]","[["""", -0.8912540078163147], ["""", -2.747868061065674], [""m"", -3.041609764099121], [""ė"", -3.16447114944458], [""r"", -4.034546375274658], [""a"", -4.215806484222412], [""p"", -4.277332782745361], [""gerai"", -4.299846172332764], [""n"", -4.327392101287842], [""b"", -4.437035083770752], [""teisinga"", -4.5645880699157715], [""Ž"", -4.977503776550293], [""N"", -5.051778316497803], [""pa"", -5.080890655517578], [""sunku"", -5.11478853225708], [""d"", -5.2093892097473145], [""C"", -5.266635417938232], [""St"", -5.279358386993408], [""labai"", -5.286116123199463], [""svarbi"", -5.289822101593018]]"
