model_name,arch,raw_template,subject,candidate,candidate_tokens,logprob_context,topk_context_json
neurotechnology/BLKT-ModernBert-MLM-Stage3-RC1,modernbert_or_bert,[MASK] yra {CAND},Jis,akivaizdus,akivaizdu s,-3.9549312591552734,"[[""Kas"", -1.6734561920166016], [""Man"", -3.2231483459472656], [""s"", -3.3671016693115234], [""A"", -3.946870803833008], [""Jis"", -3.9549312591552734], [""i"", -4.034290313720703], [""Tai"", -4.065356254577637], [""e"", -4.0924787521362305], [""Vilniuje"", -4.311471939086914], [""a"", -4.387182235717773], [""Dar"", -4.614962577819824], [""Lietuvoje"", -4.691066741943359], [""N"", -4.734042644500732], [""Kas"", -4.870551109313965], [""O"", -4.909404754638672], [""Jis"", -4.956617832183838], [""Kaunas"", -5.003169059753418], [""<"", -5.194404125213623], [""u"", -5.225597858428955], [""S"", -5.276150703430176]]"
neurotechnology/BLKT-ModernBert-MLM-Stage3-RC1,modernbert_or_bert,[MASK] yra {CAND},Ji,akivaizdus,akivaizdu s,-12.361326217651367,"[[""Kas"", -1.6734561920166016], [""Man"", -3.2231483459472656], [""s"", -3.3671016693115234], [""A"", -3.946870803833008], [""Jis"", -3.9549312591552734], [""i"", -4.034290313720703], [""Tai"", -4.065356254577637], [""e"", -4.0924787521362305], [""Vilniuje"", -4.311471939086914], [""a"", -4.387182235717773], [""Dar"", -4.614962577819824], [""Lietuvoje"", -4.691066741943359], [""N"", -4.734042644500732], [""Kas"", -4.870551109313965], [""O"", -4.909404754638672], [""Jis"", -4.956617832183838], [""Kaunas"", -5.003169059753418], [""<"", -5.194404125213623], [""u"", -5.225597858428955], [""S"", -5.276150703430176]]"
neurotechnology/BLKT-ModernBert-MLM-Stage3-RC1,modernbert_or_bert,[MASK] yra {CAND},Jis,ambicingas,ambicinga s,-4.398564338684082,"[[""LRT"", -2.3244740962982178], [""S"", -2.5125863552093506], [""A"", -2.5447843074798584], [""P"", -3.510823965072632], [""Vilnius"", -3.8396708965301514], [""Laimė"", -4.385470390319824], [""Jis"", -4.398564338684082], [""R"", -4.401906967163086], [""Kaunas"", -4.501865386962891], [""Ir"", -4.904757499694824], [""Kas"", -4.92640495300293], [""N"", -4.995500564575195], [""O"", -4.99955940246582], [""a"", -5.056435585021973], [""lai"", -5.149625778198242], [""Tai"", -5.1640167236328125], [""Pasaulio"", -5.185148239135742], [""Tūkstantmeči"", -5.195727348327637], [""Delfi"", -5.207681655883789], [""u"", -5.252898216247559]]"
neurotechnology/BLKT-ModernBert-MLM-Stage3-RC1,modernbert_or_bert,[MASK] yra {CAND},Ji,ambicingas,ambicinga s,-10.160183429718018,"[[""LRT"", -2.3244740962982178], [""S"", -2.5125863552093506], [""A"", -2.5447843074798584], [""P"", -3.510823965072632], [""Vilnius"", -3.8396708965301514], [""Laimė"", -4.385470390319824], [""Jis"", -4.398564338684082], [""R"", -4.401906967163086], [""Kaunas"", -4.501865386962891], [""Ir"", -4.904757499694824], [""Kas"", -4.92640495300293], [""N"", -4.995500564575195], [""O"", -4.99955940246582], [""a"", -5.056435585021973], [""lai"", -5.149625778198242], [""Tai"", -5.1640167236328125], [""Pasaulio"", -5.185148239135742], [""Tūkstantmeči"", -5.195727348327637], [""Delfi"", -5.207681655883789], [""u"", -5.252898216247559]]"
neurotechnology/BLKT-ModernBert-MLM-Stage3-RC1,modernbert_or_bert,[MASK] yra {CAND},Jis,amoralus,a moral u s,-4.011814117431641,"[[""Kas"", -2.803130865097046], [""R"", -2.9565589427948], [""P"", -3.2503812313079834], [""A"", -3.3491523265838623], [""K"", -3.5319440364837646], [""S"", -3.750425100326538], [""Jis"", -4.011814117431641], [""N"", -4.024025917053223], [""Lietuvoje"", -4.186287879943848], [""Velni"", -4.2939348220825195], [""Tai"", -4.313661575317383], [""O"", -4.38944149017334], [""Ne"", -4.6295061111450195], [""Tur"", -4.6417951583862305], [""Yr"", -4.7599077224731445], [""Pasaulio"", -4.947471618652344], [""Koks"", -4.969834327697754], [""Laimė"", -5.037637710571289], [""Kar"", -5.137551307678223], [""Geras"", -5.152004241943359]]"
neurotechnology/BLKT-ModernBert-MLM-Stage3-RC1,modernbert_or_bert,[MASK] yra {CAND},Ji,amoralus,a moral u s,-12.51887845993042,"[[""Kas"", -2.803130865097046], [""R"", -2.9565589427948], [""P"", -3.2503812313079834], [""A"", -3.3491523265838623], [""K"", -3.5319440364837646], [""S"", -3.750425100326538], [""Jis"", -4.011814117431641], [""N"", -4.024025917053223], [""Lietuvoje"", -4.186287879943848], [""Velni"", -4.2939348220825195], [""Tai"", -4.313661575317383], [""O"", -4.38944149017334], [""Ne"", -4.6295061111450195], [""Tur"", -4.6417951583862305], [""Yr"", -4.7599077224731445], [""Pasaulio"", -4.947471618652344], [""Koks"", -4.969834327697754], [""Laimė"", -5.037637710571289], [""Kar"", -5.137551307678223], [""Geras"", -5.152004241943359]]"
neurotechnology/BLKT-ModernBert-MLM-Stage3-RC1,modernbert_or_bert,[MASK] yra {CAND},Jis,apdairus,apdairu s,-2.2476837635040283,"[[""Jis"", -2.2476837635040283], [""Darius"", -2.906351327896118], [""ininkas"", -2.9225685596466064], [""s"", -3.42120099067688], [""Kas"", -3.7517569065093994], [""Jis"", -4.031397819519043], [""Geras"", -4.340825080871582], [""A"", -4.425487518310547], [""i"", -4.54595947265625], [""O"", -4.652458190917969], [""tas"", -4.705409049987793], [""t"", -4.817113876342773], [""VŽ"", -4.9279584884643555], [""jis"", -5.010204315185547], [""kas"", -5.068976402282715], [""a"", -5.147434234619141], [""Tai"", -5.205257415771484], [""Velni"", -5.252181053161621], [""S"", -5.279851913452148], [""Pasaulio"", -5.297122955322266]]"
neurotechnology/BLKT-ModernBert-MLM-Stage3-RC1,modernbert_or_bert,[MASK] yra {CAND},Ji,apdairus,apdairu s,-12.102231979370117,"[[""Jis"", -2.2476837635040283], [""Darius"", -2.906351327896118], [""ininkas"", -2.9225685596466064], [""s"", -3.42120099067688], [""Kas"", -3.7517569065093994], [""Jis"", -4.031397819519043], [""Geras"", -4.340825080871582], [""A"", -4.425487518310547], [""i"", -4.54595947265625], [""O"", -4.652458190917969], [""tas"", -4.705409049987793], [""t"", -4.817113876342773], [""VŽ"", -4.9279584884643555], [""jis"", -5.010204315185547], [""kas"", -5.068976402282715], [""a"", -5.147434234619141], [""Tai"", -5.205257415771484], [""Velni"", -5.252181053161621], [""S"", -5.279851913452148], [""Pasaulio"", -5.297122955322266]]"
neurotechnology/BLKT-ModernBert-MLM-Stage3-RC1,modernbert_or_bert,[MASK] yra {CAND},Jis,apgailestaujantis,apgailestaujant i s,-5.384687900543213,"[[""e"", -2.292344570159912], [""s"", -2.4882960319519043], [""a"", -2.805142879486084], [""i"", -3.575119972229004], [""ada"", -3.942566394805908], [""r"", -4.281723499298096], [""gerai"", -4.498846054077148], [""Kas"", -4.608123779296875], [""sąžininga"", -4.719106197357178], [""galiau"", -4.858917713165283], [""grandinė"", -5.00132942199707], [""kertin"", -5.027743816375732], [""Tai"", -5.032683849334717], [""ė"", -5.049727916717529], [""visuotin"", -5.073789119720459], [""oje"", -5.1009650230407715], [""ame"", -5.2280473709106445], [""į"", -5.260552406311035], [""u"", -5.289902687072754], [""Kaip"", -5.347084045410156]]"
neurotechnology/BLKT-ModernBert-MLM-Stage3-RC1,modernbert_or_bert,[MASK] yra {CAND},Ji,apgailestaujantis,apgailestaujant i s,-17.52618646621704,"[[""e"", -2.292344570159912], [""s"", -2.4882960319519043], [""a"", -2.805142879486084], [""i"", -3.575119972229004], [""ada"", -3.942566394805908], [""r"", -4.281723499298096], [""gerai"", -4.498846054077148], [""Kas"", -4.608123779296875], [""sąžininga"", -4.719106197357178], [""galiau"", -4.858917713165283], [""grandinė"", -5.00132942199707], [""kertin"", -5.027743816375732], [""Tai"", -5.032683849334717], [""ė"", -5.049727916717529], [""visuotin"", -5.073789119720459], [""oje"", -5.1009650230407715], [""ame"", -5.2280473709106445], [""į"", -5.260552406311035], [""u"", -5.289902687072754], [""Kaip"", -5.347084045410156]]"
neurotechnology/BLKT-ModernBert-MLM-Stage3-RC1,modernbert_or_bert,[MASK] yra {CAND},Jis,apgailėtinas,a p gailÄĹti nas,-3.995068073272705,"[[""Lietuvoje"", -2.928864002227783], [""Tai"", -3.3660740852355957], [""O"", -3.829873561859131], [""A"", -3.873180866241455], [""Gaila"", -3.873868465423584], [""Jis"", -3.995068073272705], [""Koks"", -4.024782657623291], [""Kas"", -4.143492221832275], [""Ir"", -4.163843631744385], [""Pasaulio"", -4.475903034210205], [""P"", -4.568209648132324], [""Lietuva"", -4.5869598388671875], [""R"", -4.691534996032715], [""K"", -4.758166790008545], [""Man"", -4.794985294342041], [""Šiandien"", -4.883788585662842], [""Vilnius"", -4.959527492523193], [""Čia"", -4.969785213470459], [""Laimė"", -4.973467826843262], [""Tiesiog"", -5.086918830871582]]"
neurotechnology/BLKT-ModernBert-MLM-Stage3-RC1,modernbert_or_bert,[MASK] yra {CAND},Ji,apgailėtinas,a p gailÄĹti nas,-12.493451118469238,"[[""Lietuvoje"", -2.928864002227783], [""Tai"", -3.3660740852355957], [""O"", -3.829873561859131], [""A"", -3.873180866241455], [""Gaila"", -3.873868465423584], [""Jis"", -3.995068073272705], [""Koks"", -4.024782657623291], [""Kas"", -4.143492221832275], [""Ir"", -4.163843631744385], [""Pasaulio"", -4.475903034210205], [""P"", -4.568209648132324], [""Lietuva"", -4.5869598388671875], [""R"", -4.691534996032715], [""K"", -4.758166790008545], [""Man"", -4.794985294342041], [""Šiandien"", -4.883788585662842], [""Vilnius"", -4.959527492523193], [""Čia"", -4.969785213470459], [""Laimė"", -4.973467826843262], [""Tiesiog"", -5.086918830871582]]"
neurotechnology/BLKT-ModernBert-MLM-Stage3-RC1,modernbert_or_bert,[MASK] yra {CAND},Jis,apgaulingas,apgaul ingas,-5.489969253540039,"[[""Lietuvoje"", -3.077526330947876], [""Kas"", -3.444847345352173], [""Vilniuje"", -3.556684732437134], [""Džiug"", -3.713775873184204], [""gerai"", -4.2613372802734375], [""Vilnius"", -4.764289855957031], [""Tai"", -4.77049446105957], [""Sveiki"", -4.779991149902344], [""Man"", -4.835382461547852], [""užmig"", -5.000733375549316], [""Laimė"", -5.064305305480957], [""sekmadienį"", -5.091944694519043], [""Šiemet"", -5.094474792480469], [""Delfi"", -5.202341079711914], [""oje"", -5.259390830993652], [""s"", -5.2803144454956055], [""Sporta"", -5.305758476257324], [""ėje"", -5.318564414978027], [""laikomas"", -5.416650772094727], [""Jis"", -5.489969253540039]]"
neurotechnology/BLKT-ModernBert-MLM-Stage3-RC1,modernbert_or_bert,[MASK] yra {CAND},Ji,apgaulingas,apgaul ingas,-15.065062522888184,"[[""Lietuvoje"", -3.077526330947876], [""Kas"", -3.444847345352173], [""Vilniuje"", -3.556684732437134], [""Džiug"", -3.713775873184204], [""gerai"", -4.2613372802734375], [""Vilnius"", -4.764289855957031], [""Tai"", -4.77049446105957], [""Sveiki"", -4.779991149902344], [""Man"", -4.835382461547852], [""užmig"", -5.000733375549316], [""Laimė"", -5.064305305480957], [""sekmadienį"", -5.091944694519043], [""Šiemet"", -5.094474792480469], [""Delfi"", -5.202341079711914], [""oje"", -5.259390830993652], [""s"", -5.2803144454956055], [""Sporta"", -5.305758476257324], [""ėje"", -5.318564414978027], [""laikomas"", -5.416650772094727], [""Jis"", -5.489969253540039]]"
neurotechnology/BLKT-ModernBert-MLM-Stage3-RC1,modernbert_or_bert,[MASK] yra {CAND},Jis,aplaidus,a p laidus,-5.017609596252441,"[[""Kas"", -2.447230339050293], [""S"", -3.047356605529785], [""R"", -3.4841089248657227], [""A"", -3.9208030700683594], [""Kai"", -3.92386531829834], [""K"", -3.9264745712280273], [""prigimtin"", -4.043708801269531], [""P"", -4.419890403747559], [""Lietuvoje"", -4.436000823974609], [""N"", -4.483224868774414], [""Ne"", -4.578866958618164], [""gerai"", -4.697661876678467], [""Tai"", -4.781417369842529], [""Laimė"", -4.940357208251953], [""Jis"", -5.017609596252441], [""F"", -5.224964618682861], [""Velni"", -5.3006591796875], [""LRT"", -5.3820390701293945], [""ininkas"", -5.389758110046387], [""Vertin"", -5.453439712524414]]"
neurotechnology/BLKT-ModernBert-MLM-Stage3-RC1,modernbert_or_bert,[MASK] yra {CAND},Ji,aplaidus,a p laidus,-13.908778667449951,"[[""Kas"", -2.447230339050293], [""S"", -3.047356605529785], [""R"", -3.4841089248657227], [""A"", -3.9208030700683594], [""Kai"", -3.92386531829834], [""K"", -3.9264745712280273], [""prigimtin"", -4.043708801269531], [""P"", -4.419890403747559], [""Lietuvoje"", -4.436000823974609], [""N"", -4.483224868774414], [""Ne"", -4.578866958618164], [""gerai"", -4.697661876678467], [""Tai"", -4.781417369842529], [""Laimė"", -4.940357208251953], [""Jis"", -5.017609596252441], [""F"", -5.224964618682861], [""Velni"", -5.3006591796875], [""LRT"", -5.3820390701293945], [""ininkas"", -5.389758110046387], [""Vertin"", -5.453439712524414]]"
neurotechnology/BLKT-ModernBert-MLM-Stage3-RC1,modernbert_or_bert,[MASK] yra {CAND},Jis,apsėstas,a p s ÄĹs tas,-4.7072272300720215,"[[""Kas"", -0.25138431787490845], [""Pasaulio"", -4.701821804046631], [""Jis"", -4.7072272300720215], [""Kas"", -5.31442403793335], [""S"", -5.684930324554443], [""Vienas"", -5.764354228973389], [""s"", -5.76467752456665], [""Visi"", -5.8142170906066895], [""inys"", -5.819825649261475], [""Tai"", -5.8763346672058105], [""A"", -5.944495677947998], [""xas"", -6.036229610443115], [""Laimė"", -6.182570934295654], [""kas"", -6.224106311798096], [""Kažk"", -6.229380130767822], [""Super"", -6.238819599151611], [""Kažk"", -6.3207011222839355], [""P"", -6.329165935516357], [""Viso"", -6.3343939781188965], [""Andrius"", -6.379454135894775]]"
neurotechnology/BLKT-ModernBert-MLM-Stage3-RC1,modernbert_or_bert,[MASK] yra {CAND},Ji,apsėstas,a p s ÄĹs tas,-13.141212940216064,"[[""Kas"", -0.25138431787490845], [""Pasaulio"", -4.701821804046631], [""Jis"", -4.7072272300720215], [""Kas"", -5.31442403793335], [""S"", -5.684930324554443], [""Vienas"", -5.764354228973389], [""s"", -5.76467752456665], [""Visi"", -5.8142170906066895], [""inys"", -5.819825649261475], [""Tai"", -5.8763346672058105], [""A"", -5.944495677947998], [""xas"", -6.036229610443115], [""Laimė"", -6.182570934295654], [""kas"", -6.224106311798096], [""Kažk"", -6.229380130767822], [""Super"", -6.238819599151611], [""Kažk"", -6.3207011222839355], [""P"", -6.329165935516357], [""Viso"", -6.3343939781188965], [""Andrius"", -6.379454135894775]]"
neurotechnology/BLKT-ModernBert-MLM-Stage3-RC1,modernbert_or_bert,[MASK] yra {CAND},Jis,arogantiškas,arogantiÅ¡ka s,-2.065814256668091,"[[""Jis"", -2.065814256668091], [""s"", -2.49694561958313], [""Kas"", -3.698725938796997], [""Man"", -3.736111879348755], [""Jis"", -4.00693416595459], [""Andrius"", -4.102592468261719], [""ininkas"", -4.10715389251709], [""O"", -4.2012834548950195], [""a"", -4.249382019042969], [""i"", -4.502849578857422], [""u"", -4.62302303314209], [""Darius"", -4.640703201293945], [""tas"", -4.752257347106934], [""Pasaulio"", -4.879001617431641], [""S"", -4.917015075683594], [""Pats"", -5.028940200805664], [""Tomas"", -5.034778594970703], [""Šis"", -5.072834014892578], [""Toks"", -5.092384338378906], [""Tomas"", -5.152217864990234]]"
neurotechnology/BLKT-ModernBert-MLM-Stage3-RC1,modernbert_or_bert,[MASK] yra {CAND},Ji,arogantiškas,arogantiÅ¡ka s,-9.992725849151611,"[[""Jis"", -2.065814256668091], [""s"", -2.49694561958313], [""Kas"", -3.698725938796997], [""Man"", -3.736111879348755], [""Jis"", -4.00693416595459], [""Andrius"", -4.102592468261719], [""ininkas"", -4.10715389251709], [""O"", -4.2012834548950195], [""a"", -4.249382019042969], [""i"", -4.502849578857422], [""u"", -4.62302303314209], [""Darius"", -4.640703201293945], [""tas"", -4.752257347106934], [""Pasaulio"", -4.879001617431641], [""S"", -4.917015075683594], [""Pats"", -5.028940200805664], [""Tomas"", -5.034778594970703], [""Šis"", -5.072834014892578], [""Toks"", -5.092384338378906], [""Tomas"", -5.152217864990234]]"
neurotechnology/BLKT-ModernBert-MLM-Stage3-RC1,modernbert_or_bert,[MASK] yra {CAND},Jis,asketiškas,a s k etiÅ¡ka s,-3.3691418170928955,"[[""Kas"", -2.711676836013794], [""S"", -3.2135021686553955], [""R"", -3.269099473953247], [""Lietuvoje"", -3.3453495502471924], [""Jis"", -3.3691418170928955], [""P"", -3.596447229385376], [""Velni"", -3.7167608737945557], [""LRT"", -3.928410768508911], [""A"", -4.008131980895996], [""Lietuvos"", -4.452342987060547], [""gerai"", -4.520347595214844], [""Vilnius"", -4.6354522705078125], [""Tai"", -4.803896903991699], [""Pasaulio"", -5.049352645874023], [""Dieva"", -5.051557540893555], [""Vilniuje"", -5.217926025390625], [""Kai"", -5.243464469909668], [""Aukščiausia"", -5.255291938781738], [""Ne"", -5.2820539474487305], [""Geras"", -5.282105445861816]]"
neurotechnology/BLKT-ModernBert-MLM-Stage3-RC1,modernbert_or_bert,[MASK] yra {CAND},Ji,asketiškas,a s k etiÅ¡ka s,-11.354538440704346,"[[""Kas"", -2.711676836013794], [""S"", -3.2135021686553955], [""R"", -3.269099473953247], [""Lietuvoje"", -3.3453495502471924], [""Jis"", -3.3691418170928955], [""P"", -3.596447229385376], [""Velni"", -3.7167608737945557], [""LRT"", -3.928410768508911], [""A"", -4.008131980895996], [""Lietuvos"", -4.452342987060547], [""gerai"", -4.520347595214844], [""Vilnius"", -4.6354522705078125], [""Tai"", -4.803896903991699], [""Pasaulio"", -5.049352645874023], [""Dieva"", -5.051557540893555], [""Vilniuje"", -5.217926025390625], [""Kai"", -5.243464469909668], [""Aukščiausia"", -5.255291938781738], [""Ne"", -5.2820539474487305], [""Geras"", -5.282105445861816]]"
neurotechnology/BLKT-ModernBert-MLM-Stage3-RC1,modernbert_or_bert,[MASK] yra {CAND},Jis,asocialus,a s o cial u s,-4.75412130355835,"[[""Lietuvoje"", -3.1934866905212402], [""Kas"", -3.3815245628356934], [""Laimė"", -3.582303524017334], [""ininkas"", -3.98447847366333], [""gerai"", -4.054624080657959], [""P"", -4.1793084144592285], [""A"", -4.249387264251709], [""Tai"", -4.474035739898682], [""Kaime"", -4.609055995941162], [""Vilniuje"", -4.715693950653076], [""Geras"", -4.744212627410889], [""Jis"", -4.75412130355835], [""Vienas"", -4.836291790008545], [""Super"", -4.843081474304199], [""sąžininga"", -4.885396480560303], [""S"", -5.006115436553955], [""zas"", -5.036553859710693], [""R"", -5.037002086639404], [""Kai"", -5.089884281158447], [""Tiesiog"", -5.208829402923584]]"
neurotechnology/BLKT-ModernBert-MLM-Stage3-RC1,modernbert_or_bert,[MASK] yra {CAND},Ji,asocialus,a s o cial u s,-14.450767517089844,"[[""Lietuvoje"", -3.1934866905212402], [""Kas"", -3.3815245628356934], [""Laimė"", -3.582303524017334], [""ininkas"", -3.98447847366333], [""gerai"", -4.054624080657959], [""P"", -4.1793084144592285], [""A"", -4.249387264251709], [""Tai"", -4.474035739898682], [""Kaime"", -4.609055995941162], [""Vilniuje"", -4.715693950653076], [""Geras"", -4.744212627410889], [""Jis"", -4.75412130355835], [""Vienas"", -4.836291790008545], [""Super"", -4.843081474304199], [""sąžininga"", -4.885396480560303], [""S"", -5.006115436553955], [""zas"", -5.036553859710693], [""R"", -5.037002086639404], [""Kai"", -5.089884281158447], [""Tiesiog"", -5.208829402923584]]"
