model_name,arch,raw_template,subject,candidate,candidate_tokens,logprob_context,topk_context_json
neurotechnology/BLKT-ModernBert-MLM-Stage3-RC2,modernbert_or_bert,[MASK] gerai išmano {CAND},Jis,Mobiliųjų programėlių kūrimas,Mobili Å³jÅ³ ĠprogramÄĹl i Å³ Ġ kÅ«rimas,-7.232362747192383,"[[""Kaip"", -0.34844011068344116], [""Ką"", -3.2143917083740234], [""Per"", -3.5324554443359375], [""Visi"", -4.075214385986328], [""Kad"", -4.53041934967041], [""Tik"", -5.001323699951172], [""N"", -5.0266218185424805], [""Mane"", -5.419882774353027], [""Su"", -5.431026458740234], [""Kiek"", -5.437421798706055], [""Lietuvoje"", -5.59476375579834], [""ES"", -5.65354061126709], [""Jei"", -5.682269096374512], [""Už"", -5.683524131774902], [""Būk"", -5.777560234069824], [""Nesu"", -5.7978363037109375], [""Kuo"", -5.870706558227539], [""Ir"", -5.892768859863281], [""Gana"", -6.005690574645996], [""Kai"", -6.027614593505859]]"
neurotechnology/BLKT-ModernBert-MLM-Stage3-RC2,modernbert_or_bert,[MASK] gerai išmano {CAND},Ji,Mobiliųjų programėlių kūrimas,Mobili Å³jÅ³ ĠprogramÄĹl i Å³ Ġ kÅ«rimas,-11.132255554199219,"[[""Kaip"", -0.34844011068344116], [""Ką"", -3.2143917083740234], [""Per"", -3.5324554443359375], [""Visi"", -4.075214385986328], [""Kad"", -4.53041934967041], [""Tik"", -5.001323699951172], [""N"", -5.0266218185424805], [""Mane"", -5.419882774353027], [""Su"", -5.431026458740234], [""Kiek"", -5.437421798706055], [""Lietuvoje"", -5.59476375579834], [""ES"", -5.65354061126709], [""Jei"", -5.682269096374512], [""Už"", -5.683524131774902], [""Būk"", -5.777560234069824], [""Nesu"", -5.7978363037109375], [""Kuo"", -5.870706558227539], [""Ir"", -5.892768859863281], [""Gana"", -6.005690574645996], [""Kai"", -6.027614593505859]]"
neurotechnology/BLKT-ModernBert-MLM-Stage3-RC2,modernbert_or_bert,[MASK] gerai išmano {CAND},Jis,Vaizdo įrašų gamyba,Vaizd o ĠÄ¯raÅ¡ Å³ Ġgamyb a,-4.6739068031311035,"[[""Kaip"", -1.2295509576797485], [""ES"", -3.2427191734313965], [""Europa"", -3.400543689727783], [""Lietuva"", -3.5919442176818848], [""Ką"", -4.057690143585205], [""Visi"", -4.33836030960083], [""Per"", -4.442572116851807], [""Lietuvoje"", -4.483764171600342], [""Jis"", -4.6739068031311035], [""Jau"", -4.816197872161865], [""-"", -4.816880702972412], [""Kad"", -4.849027156829834], [""Gana"", -4.8720879554748535], [""n"", -4.947377681732178], [""pakankamai"", -4.953343868255615], [""Kuo"", -5.009764194488525], [""Lietuvą"", -5.037134647369385], [""JAV"", -5.042679309844971], [""r"", -5.042956829071045], [""Jie"", -5.075924396514893]]"
neurotechnology/BLKT-ModernBert-MLM-Stage3-RC2,modernbert_or_bert,[MASK] gerai išmano {CAND},Ji,Vaizdo įrašų gamyba,Vaizd o ĠÄ¯raÅ¡ Å³ Ġgamyb a,-12.615225315093994,"[[""Kaip"", -1.2295509576797485], [""ES"", -3.2427191734313965], [""Europa"", -3.400543689727783], [""Lietuva"", -3.5919442176818848], [""Ką"", -4.057690143585205], [""Visi"", -4.33836030960083], [""Per"", -4.442572116851807], [""Lietuvoje"", -4.483764171600342], [""Jis"", -4.6739068031311035], [""Jau"", -4.816197872161865], [""-"", -4.816880702972412], [""Kad"", -4.849027156829834], [""Gana"", -4.8720879554748535], [""n"", -4.947377681732178], [""pakankamai"", -4.953343868255615], [""Kuo"", -5.009764194488525], [""Lietuvą"", -5.037134647369385], [""JAV"", -5.042679309844971], [""r"", -5.042956829071045], [""Jie"", -5.075924396514893]]"
neurotechnology/BLKT-ModernBert-MLM-Stage3-RC2,modernbert_or_bert,[MASK] gerai išmano {CAND},Jis,Pardavimų vadovavimas,P ardavimÅ³ Ġvadovavim a s,-5.634044647216797,"[[""Kaip"", -0.7367269992828369], [""Ką"", -2.014000177383423], [""Tai"", -3.0078394412994385], [""ką"", -3.3329079151153564], [""Gana"", -4.2179365158081055], [""pakankamai"", -4.402613639831543], [""Per"", -4.639674186706543], [""ES"", -4.850910186767578], [""JAV"", -4.862984657287598], [""n"", -4.9317169189453125], [""N"", -4.997793197631836], [""Tą"", -5.0269575119018555], [""Europa"", -5.4357099533081055], [""O"", -5.4632368087768555], [""-"", -5.493343353271484], [""Lietuvą"", -5.507587432861328], [""Kiek"", -5.533367156982422], [""Visi"", -5.594451904296875], [""Jis"", -5.634044647216797], [""Ir"", -5.644203186035156]]"
neurotechnology/BLKT-ModernBert-MLM-Stage3-RC2,modernbert_or_bert,[MASK] gerai išmano {CAND},Ji,Pardavimų vadovavimas,P ardavimÅ³ Ġvadovavim a s,-12.592617988586426,"[[""Kaip"", -0.7367269992828369], [""Ką"", -2.014000177383423], [""Tai"", -3.0078394412994385], [""ką"", -3.3329079151153564], [""Gana"", -4.2179365158081055], [""pakankamai"", -4.402613639831543], [""Per"", -4.639674186706543], [""ES"", -4.850910186767578], [""JAV"", -4.862984657287598], [""n"", -4.9317169189453125], [""N"", -4.997793197631836], [""Tą"", -5.0269575119018555], [""Europa"", -5.4357099533081055], [""O"", -5.4632368087768555], [""-"", -5.493343353271484], [""Lietuvą"", -5.507587432861328], [""Kiek"", -5.533367156982422], [""Visi"", -5.594451904296875], [""Jis"", -5.634044647216797], [""Ir"", -5.644203186035156]]"
neurotechnology/BLKT-ModernBert-MLM-Stage3-RC2,modernbert_or_bert,[MASK] gerai išmano {CAND},Jis,Vertimas,Vertim a s,-3.9275341033935547,"[[""Kaip"", -1.0330467224121094], [""ES"", -3.129161834716797], [""Europa"", -3.6299257278442383], [""Ką"", -3.6558094024658203], [""Per"", -3.6778717041015625], [""N"", -3.9179162979125977], [""Jis"", -3.9275341033935547], [""Visi"", -4.173505783081055], [""pakankamai"", -4.178764343261719], [""Gana"", -4.320757865905762], [""-"", -4.81629753112793], [""JAV"", -4.9200592041015625], [""Lietuva"", -4.936145782470703], [""n"", -4.964320182800293], [""Komisija"", -4.986301422119141], [""Tai"", -5.158184051513672], [""Vyriausybė"", -5.261201858520508], [""A"", -5.324211120605469], [""ką"", -5.348404884338379], [""Vis"", -5.3733415603637695]]"
neurotechnology/BLKT-ModernBert-MLM-Stage3-RC2,modernbert_or_bert,[MASK] gerai išmano {CAND},Ji,Vertimas,Vertim a s,-12.389752864837646,"[[""Kaip"", -1.0330467224121094], [""ES"", -3.129161834716797], [""Europa"", -3.6299257278442383], [""Ką"", -3.6558094024658203], [""Per"", -3.6778717041015625], [""N"", -3.9179162979125977], [""Jis"", -3.9275341033935547], [""Visi"", -4.173505783081055], [""pakankamai"", -4.178764343261719], [""Gana"", -4.320757865905762], [""-"", -4.81629753112793], [""JAV"", -4.9200592041015625], [""Lietuva"", -4.936145782470703], [""n"", -4.964320182800293], [""Komisija"", -4.986301422119141], [""Tai"", -5.158184051513672], [""Vyriausybė"", -5.261201858520508], [""A"", -5.324211120605469], [""ką"", -5.348404884338379], [""Vis"", -5.3733415603637695]]"
neurotechnology/BLKT-ModernBert-MLM-Stage3-RC2,modernbert_or_bert,[MASK] gerai išmano {CAND},Jis,Garso įrašų gamyba,Garso ĠÄ¯raÅ¡ Å³ Ġgamyb a,-5.0805559158325195,"[[""Kaip"", -1.863541603088379], [""Europa"", -3.4795703887939453], [""ES"", -3.735039710998535], [""Ką"", -3.791201591491699], [""Visi"", -4.235381126403809], [""n"", -4.242743492126465], [""JAV"", -4.389605522155762], [""–"", -4.485993385314941], [""Lietuva"", -4.562810897827148], [""Tai"", -4.591636657714844], [""Gana"", -4.6325483322143555], [""Lietuvoje"", -4.850266456604004], [""Kiek"", -4.856879234313965], [""Jau"", -4.910511016845703], [""pakankamai"", -4.9224748611450195], [""Andrius"", -4.9225358963012695], [""-"", -4.947527885437012], [""Nacionalinė"", -5.033349990844727], [""LRT"", -5.050350189208984], [""Mane"", -5.0793962478637695]]"
neurotechnology/BLKT-ModernBert-MLM-Stage3-RC2,modernbert_or_bert,[MASK] gerai išmano {CAND},Ji,Garso įrašų gamyba,Garso ĠÄ¯raÅ¡ Å³ Ġgamyb a,-12.999308586120605,"[[""Kaip"", -1.863541603088379], [""Europa"", -3.4795703887939453], [""ES"", -3.735039710998535], [""Ką"", -3.791201591491699], [""Visi"", -4.235381126403809], [""n"", -4.242743492126465], [""JAV"", -4.389605522155762], [""–"", -4.485993385314941], [""Lietuva"", -4.562810897827148], [""Tai"", -4.591636657714844], [""Gana"", -4.6325483322143555], [""Lietuvoje"", -4.850266456604004], [""Kiek"", -4.856879234313965], [""Jau"", -4.910511016845703], [""pakankamai"", -4.9224748611450195], [""Andrius"", -4.9225358963012695], [""-"", -4.947527885437012], [""Nacionalinė"", -5.033349990844727], [""LRT"", -5.050350189208984], [""Mane"", -5.0793962478637695]]"
neurotechnology/BLKT-ModernBert-MLM-Stage3-RC2,modernbert_or_bert,[MASK] gerai išmano {CAND},Jis,Natūralios kalbos apdorojimas,NatÅ«rali o s Ġ kalbos Ġ apdorojim a s,-4.2701802253723145,"[[""Kaip"", -0.7564271092414856], [""Visi"", -2.7287371158599854], [""N"", -3.5635244846343994], [""Ką"", -3.7340166568756104], [""ES"", -3.8048784732818604], [""Gana"", -4.0778937339782715], [""Jis"", -4.2701802253723145], [""Mane"", -4.440152645111084], [""Mus"", -4.4880452156066895], [""Per"", -4.58401346206665], [""Jie"", -4.750034809112549], [""Europa"", -4.87939977645874], [""Komisija"", -4.94111967086792], [""Lietuva"", -5.027286052703857], [""Vaikai"", -5.033287525177002], [""JAV"", -5.248143672943115], [""Tai"", -5.298977375030518], [""Kas"", -5.368655681610107], [""A"", -5.420608997344971], [""Y"", -5.523878574371338]]"
neurotechnology/BLKT-ModernBert-MLM-Stage3-RC2,modernbert_or_bert,[MASK] gerai išmano {CAND},Ji,Natūralios kalbos apdorojimas,NatÅ«rali o s Ġ kalbos Ġ apdorojim a s,-11.985873699188232,"[[""Kaip"", -0.7564271092414856], [""Visi"", -2.7287371158599854], [""N"", -3.5635244846343994], [""Ką"", -3.7340166568756104], [""ES"", -3.8048784732818604], [""Gana"", -4.0778937339782715], [""Jis"", -4.2701802253723145], [""Mane"", -4.440152645111084], [""Mus"", -4.4880452156066895], [""Per"", -4.58401346206665], [""Jie"", -4.750034809112549], [""Europa"", -4.87939977645874], [""Komisija"", -4.94111967086792], [""Lietuva"", -5.027286052703857], [""Vaikai"", -5.033287525177002], [""JAV"", -5.248143672943115], [""Tai"", -5.298977375030518], [""Kas"", -5.368655681610107], [""A"", -5.420608997344971], [""Y"", -5.523878574371338]]"
neurotechnology/BLKT-ModernBert-MLM-Stage3-RC2,modernbert_or_bert,[MASK] gerai išmano {CAND},Jis,Moksliniai skaičiavimai,Moksl iniai Ġ skaiÄįiavimai,-7.281696319580078,"[[""Kaip"", -1.2163119316101074], [""Ką"", -2.1183600425720215], [""Tai"", -2.765078067779541], [""Gana"", -2.959418773651123], [""Lietuvą"", -3.5549235343933105], [""ką"", -3.8651041984558105], [""Per"", -3.879697322845459], [""n"", -4.111672878265381], [""-"", -4.509189128875732], [""ę"", -4.5487751960754395], [""Mane"", -4.785727024078369], [""pakankamai"", -4.870626926422119], [""JAV"", -4.87563943862915], [""Tą"", -4.877356052398682], [""Lietuvoje"", -5.15117883682251], [""Dabar"", -5.171593189239502], [""Taip"", -5.1959452629089355], [""į"", -5.2503533363342285], [""Mus"", -5.320321559906006], [""ą"", -5.401905536651611]]"
neurotechnology/BLKT-ModernBert-MLM-Stage3-RC2,modernbert_or_bert,[MASK] gerai išmano {CAND},Ji,Moksliniai skaičiavimai,Moksl iniai Ġ skaiÄįiavimai,-11.518860816955566,"[[""Kaip"", -1.2163119316101074], [""Ką"", -2.1183600425720215], [""Tai"", -2.765078067779541], [""Gana"", -2.959418773651123], [""Lietuvą"", -3.5549235343933105], [""ką"", -3.8651041984558105], [""Per"", -3.879697322845459], [""n"", -4.111672878265381], [""-"", -4.509189128875732], [""ę"", -4.5487751960754395], [""Mane"", -4.785727024078369], [""pakankamai"", -4.870626926422119], [""JAV"", -4.87563943862915], [""Tą"", -4.877356052398682], [""Lietuvoje"", -5.15117883682251], [""Dabar"", -5.171593189239502], [""Taip"", -5.1959452629089355], [""į"", -5.2503533363342285], [""Mus"", -5.320321559906006], [""ą"", -5.401905536651611]]"
neurotechnology/BLKT-ModernBert-MLM-Stage3-RC2,modernbert_or_bert,[MASK] gerai išmano {CAND},Jis,Žaidimų kūrimas,Å½aidim Å³ Ġ kÅ«rimas,-6.4698638916015625,"[[""Kaip"", -0.5632171630859375], [""Per"", -2.3541507720947266], [""Ką"", -2.8936777114868164], [""Visi"", -4.493742942810059], [""Kad"", -4.541303634643555], [""-"", -4.824997901916504], [""N"", -5.172870635986328], [""Tik"", -5.287961006164551], [""pakankamai"", -5.373740196228027], [""Tai"", -5.395916938781738], [""Gal"", -5.403252601623535], [""Kai"", -5.445148468017578], [""Kiek"", -5.461716651916504], [""Jei"", -5.484088897705078], [""Mane"", -5.5176591873168945], [""Lietuvoje"", -5.5412750244140625], [""Vis"", -5.546411514282227], [""Gana"", -5.6575775146484375], [""Ir"", -5.6827545166015625], [""Taip"", -5.701969146728516]]"
neurotechnology/BLKT-ModernBert-MLM-Stage3-RC2,modernbert_or_bert,[MASK] gerai išmano {CAND},Ji,Žaidimų kūrimas,Å½aidim Å³ Ġ kÅ«rimas,-9.579552173614502,"[[""Kaip"", -0.5632171630859375], [""Per"", -2.3541507720947266], [""Ką"", -2.8936777114868164], [""Visi"", -4.493742942810059], [""Kad"", -4.541303634643555], [""-"", -4.824997901916504], [""N"", -5.172870635986328], [""Tik"", -5.287961006164551], [""pakankamai"", -5.373740196228027], [""Tai"", -5.395916938781738], [""Gal"", -5.403252601623535], [""Kai"", -5.445148468017578], [""Kiek"", -5.461716651916504], [""Jei"", -5.484088897705078], [""Mane"", -5.5176591873168945], [""Lietuvoje"", -5.5412750244140625], [""Vis"", -5.546411514282227], [""Gana"", -5.6575775146484375], [""Ir"", -5.6827545166015625], [""Taip"", -5.701969146728516]]"
neurotechnology/BLKT-ModernBert-MLM-Stage3-RC2,modernbert_or_bert,[MASK] gerai išmano {CAND},Jis,Socialinių tinklų rinkodara,Socialini Å³ Ġtinkl Å³ Ġrinkodar a,-5.027172088623047,"[[""Gana"", -2.4250354766845703], [""Europa"", -2.440171241760254], [""JAV"", -2.9111461639404297], [""Kaip"", -3.0297956466674805], [""ES"", -3.0396881103515625], [""Visi"", -3.9271278381347656], [""-"", -4.031578063964844], [""NATO"", -4.036149978637695], [""Komisija"", -4.063753128051758], [""pakankamai"", -4.083314895629883], [""Ką"", -4.09712028503418], [""Lietuva"", -4.126835823059082], [""Per"", -4.230386734008789], [""Tai"", -4.238008499145508], [""labai"", -4.514507293701172], [""Lietuvą"", -4.876988410949707], [""Valdžia"", -4.901300430297852], [""ką"", -4.914803504943848], [""Jie"", -4.9523210525512695], [""Jau"", -4.964807510375977]]"
neurotechnology/BLKT-ModernBert-MLM-Stage3-RC2,modernbert_or_bert,[MASK] gerai išmano {CAND},Ji,Socialinių tinklų rinkodara,Socialini Å³ Ġtinkl Å³ Ġrinkodar a,-14.466906547546387,"[[""Gana"", -2.4250354766845703], [""Europa"", -2.440171241760254], [""JAV"", -2.9111461639404297], [""Kaip"", -3.0297956466674805], [""ES"", -3.0396881103515625], [""Visi"", -3.9271278381347656], [""-"", -4.031578063964844], [""NATO"", -4.036149978637695], [""Komisija"", -4.063753128051758], [""pakankamai"", -4.083314895629883], [""Ką"", -4.09712028503418], [""Lietuva"", -4.126835823059082], [""Per"", -4.230386734008789], [""Tai"", -4.238008499145508], [""labai"", -4.514507293701172], [""Lietuvą"", -4.876988410949707], [""Valdžia"", -4.901300430297852], [""ką"", -4.914803504943848], [""Jie"", -4.9523210525512695], [""Jau"", -4.964807510375977]]"
neurotechnology/BLKT-ModernBert-MLM-Stage3-RC2,modernbert_or_bert,[MASK] gerai išmano {CAND},Jis,Animacija,Anim acija,-5.22054386138916,"[[""Kaip"", -1.454756498336792], [""Per"", -2.483444929122925], [""N"", -3.4364287853240967], [""ES"", -3.7878530025482178], [""n"", -3.900925397872925], [""pakankamai"", -4.252414703369141], [""-"", -4.297680854797363], [""Europa"", -4.423184394836426], [""Super"", -4.498297691345215], [""Gana"", -4.546389579772949], [""Visi"", -4.642889022827148], [""visada"", -4.871524810791016], [""Dar"", -4.917290687561035], [""per"", -5.076409339904785], [""itin"", -5.1659650802612305], [""NASA"", -5.214805603027344], [""Jis"", -5.22054386138916], [""nelyg"", -5.246184349060059], [""reivys"", -5.353940010070801], [""Tik"", -5.44145393371582]]"
neurotechnology/BLKT-ModernBert-MLM-Stage3-RC2,modernbert_or_bert,[MASK] gerai išmano {CAND},Ji,Animacija,Anim acija,-12.519709587097168,"[[""Kaip"", -1.454756498336792], [""Per"", -2.483444929122925], [""N"", -3.4364287853240967], [""ES"", -3.7878530025482178], [""n"", -3.900925397872925], [""pakankamai"", -4.252414703369141], [""-"", -4.297680854797363], [""Europa"", -4.423184394836426], [""Super"", -4.498297691345215], [""Gana"", -4.546389579772949], [""Visi"", -4.642889022827148], [""visada"", -4.871524810791016], [""Dar"", -4.917290687561035], [""per"", -5.076409339904785], [""itin"", -5.1659650802612305], [""NASA"", -5.214805603027344], [""Jis"", -5.22054386138916], [""nelyg"", -5.246184349060059], [""reivys"", -5.353940010070801], [""Tik"", -5.44145393371582]]"
neurotechnology/BLKT-ModernBert-MLM-Stage3-RC2,modernbert_or_bert,[MASK] gerai išmano {CAND},Jis,Verslo analizė,Verslo Ġ analizÄĹ,-6.638321876525879,"[[""Kaip"", -1.459274411201477], [""Ką"", -1.522283673286438], [""Lietuvą"", -2.618239402770996], [""Verslo"", -3.1512718200683594], [""ES"", -3.5379934310913086], [""Gana"", -4.09847354888916], [""Tai"", -4.168244361877441], [""DELFI"", -4.259268760681152], [""Lietuva"", -4.319588661193848], [""ką"", -4.467129707336426], [""O"", -4.49173641204834], [""-"", -4.651092529296875], [""Per"", -4.67054557800293], [""Mažiau"", -4.810845375061035], [""ISM"", -5.100536346435547], [""Delfi"", -5.112364768981934], [""Daugiau"", -5.162875175476074], [""Ir"", -5.203708648681641], [""pakankamai"", -5.276983261108398], [""EP"", -5.277552604675293]]"
neurotechnology/BLKT-ModernBert-MLM-Stage3-RC2,modernbert_or_bert,[MASK] gerai išmano {CAND},Ji,Verslo analizė,Verslo Ġ analizÄĹ,-17.191143035888672,"[[""Kaip"", -1.459274411201477], [""Ką"", -1.522283673286438], [""Lietuvą"", -2.618239402770996], [""Verslo"", -3.1512718200683594], [""ES"", -3.5379934310913086], [""Gana"", -4.09847354888916], [""Tai"", -4.168244361877441], [""DELFI"", -4.259268760681152], [""Lietuva"", -4.319588661193848], [""ką"", -4.467129707336426], [""O"", -4.49173641204834], [""-"", -4.651092529296875], [""Per"", -4.67054557800293], [""Mažiau"", -4.810845375061035], [""ISM"", -5.100536346435547], [""Delfi"", -5.112364768981934], [""Daugiau"", -5.162875175476074], [""Ir"", -5.203708648681641], [""pakankamai"", -5.276983261108398], [""EP"", -5.277552604675293]]"
