model_name,arch,raw_template,subject,candidate,candidate_tokens,logprob_context,topk_context_json
neurotechnology/BLKT-ModernBert-MLM-Stage3-RC1,modernbert_or_bert,[MASK] yra {CAND},Jis,apsiskaitęs,apsi skaitÄĻs,-7.832208633422852,"[[""s"", -0.9220444560050964], [""Kas"", -2.859424352645874], [""e"", -2.912274122238159], [""p"", -3.8274571895599365], [""a"", -3.850188970565796], [""i"", -3.958489179611206], [""Kas"", -4.302794933319092], [""u"", -4.4165496826171875], [""gerai"", -4.57645845413208], [""m"", -4.733067989349365], [""Vienas"", -4.915185451507568], ["""", -5.124228000640869], [""kas"", -5.1733174324035645], [""P"", -5.384217739105225], [""vienoje"", -5.385819911956787], [""inys"", -5.391613006591797], [""min"", -5.44011116027832], [""oje"", -5.444756507873535], [""ininkas"", -5.552900791168213], [""vienas"", -5.584591388702393]]"
neurotechnology/BLKT-ModernBert-MLM-Stage3-RC1,modernbert_or_bert,[MASK] yra {CAND},Ji,apsiskaitęs,apsi skaitÄĻs,-12.598410606384277,"[[""s"", -0.9220444560050964], [""Kas"", -2.859424352645874], [""e"", -2.912274122238159], [""p"", -3.8274571895599365], [""a"", -3.850188970565796], [""i"", -3.958489179611206], [""Kas"", -4.302794933319092], [""u"", -4.4165496826171875], [""gerai"", -4.57645845413208], [""m"", -4.733067989349365], [""Vienas"", -4.915185451507568], ["""", -5.124228000640869], [""kas"", -5.1733174324035645], [""P"", -5.384217739105225], [""vienoje"", -5.385819911956787], [""inys"", -5.391613006591797], [""min"", -5.44011116027832], [""oje"", -5.444756507873535], [""ininkas"", -5.552900791168213], [""vienas"", -5.584591388702393]]"
neurotechnology/BLKT-ModernBert-MLM-Stage3-RC1,modernbert_or_bert,[MASK] yra {CAND},Jis,apvaizdos lemtas,a p vaizd o s Ġ lemta s,-3.9656498432159424,"[[""Kaunas"", -3.088796854019165], [""Lietuvoje"", -3.102783441543579], [""Tai"", -3.1644680500030518], [""Kas"", -3.270169496536255], [""Vilnius"", -3.672680139541626], [""Taip"", -3.7186834812164307], [""Gamta"", -3.817614793777466], [""Čia"", -3.95619797706604], [""Jis"", -3.9656498432159424], [""s"", -4.0087995529174805], [""Dar"", -4.063187599182129], [""čia"", -4.1741485595703125], [""O"", -4.181242942810059], [""Gamtos"", -4.471043586730957], [""Vilniuje"", -4.478721618652344], [""A"", -4.517325401306152], [""Visur"", -4.577905654907227], [""Toks"", -4.813640594482422], [""zas"", -4.814330101013184], [""N"", -4.891477584838867]]"
neurotechnology/BLKT-ModernBert-MLM-Stage3-RC1,modernbert_or_bert,[MASK] yra {CAND},Ji,apvaizdos lemtas,a p vaizd o s Ġ lemta s,-12.201076030731201,"[[""Kaunas"", -3.088796854019165], [""Lietuvoje"", -3.102783441543579], [""Tai"", -3.1644680500030518], [""Kas"", -3.270169496536255], [""Vilnius"", -3.672680139541626], [""Taip"", -3.7186834812164307], [""Gamta"", -3.817614793777466], [""Čia"", -3.95619797706604], [""Jis"", -3.9656498432159424], [""s"", -4.0087995529174805], [""Dar"", -4.063187599182129], [""čia"", -4.1741485595703125], [""O"", -4.181242942810059], [""Gamtos"", -4.471043586730957], [""Vilniuje"", -4.478721618652344], [""A"", -4.517325401306152], [""Visur"", -4.577905654907227], [""Toks"", -4.813640594482422], [""zas"", -4.814330101013184], [""N"", -4.891477584838867]]"
neurotechnology/BLKT-ModernBert-MLM-Stage3-RC1,modernbert_or_bert,[MASK] yra {CAND},Jis,atlaidus,a t laidus,-4.956174850463867,"[[""Kas"", -1.6615231037139893], [""Man"", -3.2953274250030518], [""A"", -3.4164841175079346], [""S"", -3.6404030323028564], [""Kai"", -3.7414886951446533], [""Tai"", -3.7811129093170166], [""Čia"", -3.8857386112213135], [""Taip"", -4.158237457275391], [""Laimė"", -4.158574104309082], [""Lietuvoje"", -4.256855010986328], [""Tur"", -4.481834411621094], [""Kaip"", -4.641420364379883], [""Ne"", -4.645516395568848], [""O"", -4.647254943847656], [""K"", -4.657203674316406], [""Yr"", -4.674908638000488], [""R"", -4.835912704467773], [""Gera"", -4.881012916564941], [""Jis"", -4.956174850463867], [""Šiemet"", -5.039198875427246]]"
neurotechnology/BLKT-ModernBert-MLM-Stage3-RC1,modernbert_or_bert,[MASK] yra {CAND},Ji,atlaidus,a t laidus,-12.555021286010742,"[[""Kas"", -1.6615231037139893], [""Man"", -3.2953274250030518], [""A"", -3.4164841175079346], [""S"", -3.6404030323028564], [""Kai"", -3.7414886951446533], [""Tai"", -3.7811129093170166], [""Čia"", -3.8857386112213135], [""Taip"", -4.158237457275391], [""Laimė"", -4.158574104309082], [""Lietuvoje"", -4.256855010986328], [""Tur"", -4.481834411621094], [""Kaip"", -4.641420364379883], [""Ne"", -4.645516395568848], [""O"", -4.647254943847656], [""K"", -4.657203674316406], [""Yr"", -4.674908638000488], [""R"", -4.835912704467773], [""Gera"", -4.881012916564941], [""Jis"", -4.956174850463867], [""Šiemet"", -5.039198875427246]]"
neurotechnology/BLKT-ModernBert-MLM-Stage3-RC1,modernbert_or_bert,[MASK] yra {CAND},Jis,atletiškas,atle t iÅ¡kas,-3.1032211780548096,"[[""Kas"", -2.2220451831817627], [""Jis"", -3.1032211780548096], [""S"", -3.660245180130005], [""Tai"", -3.7260735034942627], [""A"", -3.908458948135376], [""NBA"", -3.9488918781280518], [""LKL"", -4.074093818664551], [""R"", -4.082103729248047], [""Super"", -4.400341987609863], [""gerai"", -4.428655624389648], [""Lietuvos"", -4.438284873962402], [""Gera"", -4.438897132873535], [""P"", -4.615819931030273], [""yth"", -4.617118835449219], [""Sporta"", -4.8327436447143555], [""Laimė"", -4.8491716384887695], [""Lietuvoje"", -4.885673522949219], [""Geras"", -4.955192565917969], [""ininkas"", -4.98408317565918], [""s"", -4.991429328918457]]"
neurotechnology/BLKT-ModernBert-MLM-Stage3-RC1,modernbert_or_bert,[MASK] yra {CAND},Ji,atletiškas,atle t iÅ¡kas,-13.380249977111816,"[[""Kas"", -2.2220451831817627], [""Jis"", -3.1032211780548096], [""S"", -3.660245180130005], [""Tai"", -3.7260735034942627], [""A"", -3.908458948135376], [""NBA"", -3.9488918781280518], [""LKL"", -4.074093818664551], [""R"", -4.082103729248047], [""Super"", -4.400341987609863], [""gerai"", -4.428655624389648], [""Lietuvos"", -4.438284873962402], [""Gera"", -4.438897132873535], [""P"", -4.615819931030273], [""yth"", -4.617118835449219], [""Sporta"", -4.8327436447143555], [""Laimė"", -4.8491716384887695], [""Lietuvoje"", -4.885673522949219], [""Geras"", -4.955192565917969], [""ininkas"", -4.98408317565918], [""s"", -4.991429328918457]]"
neurotechnology/BLKT-ModernBert-MLM-Stage3-RC1,modernbert_or_bert,[MASK] yra {CAND},Jis,atsakingas,atsakingas,-6.450623512268066,"[[""S"", -2.809980630874634], [""Delfi"", -3.031813859939575], [""A"", -3.466315507888794], [""LRT"", -3.7068912982940674], [""gerai"", -3.8938066959381104], [""Lietuvos"", -3.9112541675567627], [""u"", -4.275893211364746], [""Pasaulio"", -4.311933517456055], [""I"", -4.3930206298828125], [""„"", -4.403805732727051], [""Nori"", -4.529108047485352], [""Lietuvoje"", -4.595089912414551], [""Vilnius"", -4.808722496032715], [""s"", -4.905276298522949], [""P"", -4.917205810546875], [""a"", -4.927792549133301], [""Lietuva"", -4.950462341308594], [""Geras"", -5.024252891540527], [""lav"", -5.044732093811035], [""Cap"", -5.0546722412109375]]"
neurotechnology/BLKT-ModernBert-MLM-Stage3-RC1,modernbert_or_bert,[MASK] yra {CAND},Ji,atsakingas,atsakingas,-12.012688636779785,"[[""S"", -2.809980630874634], [""Delfi"", -3.031813859939575], [""A"", -3.466315507888794], [""LRT"", -3.7068912982940674], [""gerai"", -3.8938066959381104], [""Lietuvos"", -3.9112541675567627], [""u"", -4.275893211364746], [""Pasaulio"", -4.311933517456055], [""I"", -4.3930206298828125], [""„"", -4.403805732727051], [""Nori"", -4.529108047485352], [""Lietuvoje"", -4.595089912414551], [""Vilnius"", -4.808722496032715], [""s"", -4.905276298522949], [""P"", -4.917205810546875], [""a"", -4.927792549133301], [""Lietuva"", -4.950462341308594], [""Geras"", -5.024252891540527], [""lav"", -5.044732093811035], [""Cap"", -5.0546722412109375]]"
neurotechnology/BLKT-ModernBert-MLM-Stage3-RC1,modernbert_or_bert,[MASK] yra {CAND},Jis,atsidavęs,a t s i davÄĻs,-4.379848003387451,"[[""Kas"", -2.476850986480713], [""Lietuvos"", -2.7519402503967285], [""S"", -4.352531433105469], [""Jis"", -4.379848003387451], [""s"", -4.5600409507751465], [""a"", -4.611326694488525], [""ininkas"", -4.656609058380127], [""inys"", -4.690760135650635], [""P"", -4.757472515106201], [""e"", -4.776525974273682], [""Kai"", -4.887071132659912], [""Vienas"", -4.898669719696045], [""Lietuvi"", -4.936237812042236], [""Euro"", -5.020867824554443], [""A"", -5.050333499908447], [""Viso"", -5.228193283081055], [""Vertin"", -5.233256816864014], [""Lietuvoje"", -5.282668590545654], [""Delfi"", -5.352663040161133], [""Kažk"", -5.353334903717041]]"
neurotechnology/BLKT-ModernBert-MLM-Stage3-RC1,modernbert_or_bert,[MASK] yra {CAND},Ji,atsidavęs,a t s i davÄĻs,-12.206992149353027,"[[""Kas"", -2.476850986480713], [""Lietuvos"", -2.7519402503967285], [""S"", -4.352531433105469], [""Jis"", -4.379848003387451], [""s"", -4.5600409507751465], [""a"", -4.611326694488525], [""ininkas"", -4.656609058380127], [""inys"", -4.690760135650635], [""P"", -4.757472515106201], [""e"", -4.776525974273682], [""Kai"", -4.887071132659912], [""Vienas"", -4.898669719696045], [""Lietuvi"", -4.936237812042236], [""Euro"", -5.020867824554443], [""A"", -5.050333499908447], [""Viso"", -5.228193283081055], [""Vertin"", -5.233256816864014], [""Lietuvoje"", -5.282668590545654], [""Delfi"", -5.352663040161133], [""Kažk"", -5.353334903717041]]"
neurotechnology/BLKT-ModernBert-MLM-Stage3-RC1,modernbert_or_bert,[MASK] yra {CAND},Jis,atsipalaidavęs,atsipalaidav ÄĻs,-2.2902488708496094,"[[""Kas"", -1.7412012815475464], [""Jis"", -2.2902488708496094], [""Tai"", -3.7860641479492188], [""Lietuvos"", -3.850454330444336], [""Kai"", -4.132418632507324], [""Vienas"", -4.389613151550293], [""Gera"", -4.429897308349609], [""S"", -4.479242324829102], [""Delfi"", -4.576129913330078], [""P"", -4.594758033752441], [""Laimė"", -4.760904312133789], [""Geras"", -4.792050361633301], [""Koks"", -4.828464508056641], [""Lietuvoje"", -5.001893997192383], [""Lietuvi"", -5.0440263748168945], [""O"", -5.05219841003418], [""VŽ"", -5.0877532958984375], [""Yr"", -5.173402786254883], [""posak"", -5.183036804199219], [""A"", -5.364798545837402]]"
neurotechnology/BLKT-ModernBert-MLM-Stage3-RC1,modernbert_or_bert,[MASK] yra {CAND},Ji,atsipalaidavęs,atsipalaidav ÄĻs,-12.83911418914795,"[[""Kas"", -1.7412012815475464], [""Jis"", -2.2902488708496094], [""Tai"", -3.7860641479492188], [""Lietuvos"", -3.850454330444336], [""Kai"", -4.132418632507324], [""Vienas"", -4.389613151550293], [""Gera"", -4.429897308349609], [""S"", -4.479242324829102], [""Delfi"", -4.576129913330078], [""P"", -4.594758033752441], [""Laimė"", -4.760904312133789], [""Geras"", -4.792050361633301], [""Koks"", -4.828464508056641], [""Lietuvoje"", -5.001893997192383], [""Lietuvi"", -5.0440263748168945], [""O"", -5.05219841003418], [""VŽ"", -5.0877532958984375], [""Yr"", -5.173402786254883], [""posak"", -5.183036804199219], [""A"", -5.364798545837402]]"
neurotechnology/BLKT-ModernBert-MLM-Stage3-RC1,modernbert_or_bert,[MASK] yra {CAND},Jis,atviras,atvir a s,-3.826934814453125,"[[""Kas"", -1.741872787475586], [""Tai"", -2.247943878173828], [""VŽ"", -2.909022331237793], [""Delfi"", -3.457357406616211], [""LRT"", -3.5098581314086914], [""Jis"", -3.826934814453125], [""S"", -4.1040849685668945], [""A"", -4.212207794189453], [""Kai"", -4.691619873046875], [""Laimė"", -4.772499084472656], [""sąžininga"", -4.8116302490234375], [""Man"", -4.847414970397949], [""Gera"", -4.9073381423950195], [""Koks"", -4.960718154907227], [""Lietuva"", -5.067190170288086], [""Viso"", -5.071857452392578], [""R"", -5.082094192504883], [""Čia"", -5.168556213378906], [""P"", -5.333489418029785], [""Taip"", -5.364648818969727]]"
neurotechnology/BLKT-ModernBert-MLM-Stage3-RC1,modernbert_or_bert,[MASK] yra {CAND},Ji,atviras,atvir a s,-12.869064331054688,"[[""Kas"", -1.741872787475586], [""Tai"", -2.247943878173828], [""VŽ"", -2.909022331237793], [""Delfi"", -3.457357406616211], [""LRT"", -3.5098581314086914], [""Jis"", -3.826934814453125], [""S"", -4.1040849685668945], [""A"", -4.212207794189453], [""Kai"", -4.691619873046875], [""Laimė"", -4.772499084472656], [""sąžininga"", -4.8116302490234375], [""Man"", -4.847414970397949], [""Gera"", -4.9073381423950195], [""Koks"", -4.960718154907227], [""Lietuva"", -5.067190170288086], [""Viso"", -5.071857452392578], [""R"", -5.082094192504883], [""Čia"", -5.168556213378906], [""P"", -5.333489418029785], [""Taip"", -5.364648818969727]]"
neurotechnology/BLKT-ModernBert-MLM-Stage3-RC1,modernbert_or_bert,[MASK] yra {CAND},Jis,aukštų principų,aukÅ¡t Å³ Ġprincip Å³,-5.656332492828369,"[[""Tai"", -0.5920146703720093], [""Kas"", -3.29771089553833], [""Lietuvoje"", -3.4290404319763184], [""R"", -4.096794605255127], [""Čia"", -4.187005519866943], [""Taip"", -4.314514636993408], [""A"", -4.435699939727783], [""e"", -4.7207865715026855], [""Vilniuje"", -4.926341533660889], [""Tai"", -5.037200450897217], [""Man"", -5.092906475067139], [""S"", -5.116884708404541], [""ada"", -5.371850490570068], [""Gera"", -5.389532566070557], [""LRT"", -5.443949222564697], [""–"", -5.620382785797119], [""Jis"", -5.656332492828369], [""Kaip"", -5.718286037445068], [""tai"", -5.735405445098877], [""Gyvenim"", -5.765212535858154]]"
neurotechnology/BLKT-ModernBert-MLM-Stage3-RC1,modernbert_or_bert,[MASK] yra {CAND},Ji,aukštų principų,aukÅ¡t Å³ Ġprincip Å³,-8.77259111404419,"[[""Tai"", -0.5920146703720093], [""Kas"", -3.29771089553833], [""Lietuvoje"", -3.4290404319763184], [""R"", -4.096794605255127], [""Čia"", -4.187005519866943], [""Taip"", -4.314514636993408], [""A"", -4.435699939727783], [""e"", -4.7207865715026855], [""Vilniuje"", -4.926341533660889], [""Tai"", -5.037200450897217], [""Man"", -5.092906475067139], [""S"", -5.116884708404541], [""ada"", -5.371850490570068], [""Gera"", -5.389532566070557], [""LRT"", -5.443949222564697], [""–"", -5.620382785797119], [""Jis"", -5.656332492828369], [""Kaip"", -5.718286037445068], [""tai"", -5.735405445098877], [""Gyvenim"", -5.765212535858154]]"
neurotechnology/BLKT-ModernBert-MLM-Stage3-RC1,modernbert_or_bert,[MASK] yra {CAND},Jis,aštraus proto,a Å¡tr aus Ġproto,-4.155823707580566,"[[""S"", -2.012251615524292], [""A"", -2.898282766342163], [""R"", -3.179222822189331], [""Kas"", -3.8265931606292725], [""Gera"", -3.938768148422241], [""Tai"", -4.035431861877441], [""Kaime"", -4.0819292068481445], [""Jis"", -4.155823707580566], [""Kaip"", -4.39284610748291], [""Laimė"", -4.518653869628906], [""yth"", -4.669794082641602], [""O"", -4.697674751281738], [""K"", -4.763613700866699], [""P"", -4.817679405212402], [""Geras"", -4.825425148010254], [""e"", -4.8580522537231445], ["""", -5.0578460693359375], [""L"", -5.1137285232543945], [""Šalia"", -5.18198299407959], [""Lietuvoje"", -5.249611854553223]]"
neurotechnology/BLKT-ModernBert-MLM-Stage3-RC1,modernbert_or_bert,[MASK] yra {CAND},Ji,aštraus proto,a Å¡tr aus Ġproto,-12.186501026153564,"[[""S"", -2.012251615524292], [""A"", -2.898282766342163], [""R"", -3.179222822189331], [""Kas"", -3.8265931606292725], [""Gera"", -3.938768148422241], [""Tai"", -4.035431861877441], [""Kaime"", -4.0819292068481445], [""Jis"", -4.155823707580566], [""Kaip"", -4.39284610748291], [""Laimė"", -4.518653869628906], [""yth"", -4.669794082641602], [""O"", -4.697674751281738], [""K"", -4.763613700866699], [""P"", -4.817679405212402], [""Geras"", -4.825425148010254], [""e"", -4.8580522537231445], ["""", -5.0578460693359375], [""L"", -5.1137285232543945], [""Šalia"", -5.18198299407959], [""Lietuvoje"", -5.249611854553223]]"
neurotechnology/BLKT-ModernBert-MLM-Stage3-RC1,modernbert_or_bert,[MASK] yra {CAND},Jis,bendradarbiaujantis,bendradarbiauja ntis,-5.939642906188965,"[[""R"", -2.784621477127075], [""S"", -2.8247416019439697], [""Delfi"", -3.555577516555786], [""F"", -3.6180975437164307], [""a"", -3.819899797439575], [""„"", -4.072965621948242], [""s"", -4.197031021118164], [""i"", -4.323678016662598], [""LRT"", -4.338775634765625], [""Lietuva"", -4.339212417602539], [""gerai"", -4.36899471282959], [""A"", -4.428132057189941], [""Lietuvos"", -4.60148811340332], [""P"", -4.6017656326293945], [""Sporta"", -4.6595306396484375], [""Yr"", -4.678971290588379], [""u"", -4.934632301330566], [""Tai"", -4.977337837219238], [""VŽ"", -5.0112409591674805], [""Kažk"", -5.019230842590332]]"
neurotechnology/BLKT-ModernBert-MLM-Stage3-RC1,modernbert_or_bert,[MASK] yra {CAND},Ji,bendradarbiaujantis,bendradarbiauja ntis,-13.21711254119873,"[[""R"", -2.784621477127075], [""S"", -2.8247416019439697], [""Delfi"", -3.555577516555786], [""F"", -3.6180975437164307], [""a"", -3.819899797439575], [""„"", -4.072965621948242], [""s"", -4.197031021118164], [""i"", -4.323678016662598], [""LRT"", -4.338775634765625], [""Lietuva"", -4.339212417602539], [""gerai"", -4.36899471282959], [""A"", -4.428132057189941], [""Lietuvos"", -4.60148811340332], [""P"", -4.6017656326293945], [""Sporta"", -4.6595306396484375], [""Yr"", -4.678971290588379], [""u"", -4.934632301330566], [""Tai"", -4.977337837219238], [""VŽ"", -5.0112409591674805], [""Kažk"", -5.019230842590332]]"
neurotechnology/BLKT-ModernBert-MLM-Stage3-RC1,modernbert_or_bert,[MASK] yra {CAND},Jis,bičiuliškas,biÄįiuli Å¡ka s,-6.384747505187988,"[[""P"", -2.515500783920288], [""Kas"", -2.552841901779175], [""S"", -2.6547000408172607], [""R"", -3.276514768600464], [""O"", -3.6021249294281006], [""Gera"", -3.653721570968628], [""Tai"", -3.871600866317749], [""A"", -3.9965102672576904], [""VŽ"", -4.1836395263671875], [""Lietuvoje"", -4.3126220703125], [""Laimė"", -4.449826240539551], [""Vertin"", -4.487676620483398], [""Ne"", -4.626999855041504], [""s"", -4.778733253479004], [""p"", -4.804523468017578], [""Kaip"", -4.915287017822266], [""i"", -4.924853324890137], [""e"", -4.958611488342285], [""g"", -5.096014976501465], [""Tiesiog"", -5.247631072998047]]"
neurotechnology/BLKT-ModernBert-MLM-Stage3-RC1,modernbert_or_bert,[MASK] yra {CAND},Ji,bičiuliškas,biÄįiuli Å¡ka s,-12.537162780761719,"[[""P"", -2.515500783920288], [""Kas"", -2.552841901779175], [""S"", -2.6547000408172607], [""R"", -3.276514768600464], [""O"", -3.6021249294281006], [""Gera"", -3.653721570968628], [""Tai"", -3.871600866317749], [""A"", -3.9965102672576904], [""VŽ"", -4.1836395263671875], [""Lietuvoje"", -4.3126220703125], [""Laimė"", -4.449826240539551], [""Vertin"", -4.487676620483398], [""Ne"", -4.626999855041504], [""s"", -4.778733253479004], [""p"", -4.804523468017578], [""Kaip"", -4.915287017822266], [""i"", -4.924853324890137], [""e"", -4.958611488342285], [""g"", -5.096014976501465], [""Tiesiog"", -5.247631072998047]]"
