model_name,arch,template_id,template_text,subject,candidate,candidate_tokens,logprob_context,logprob_calibration,topk_context_json,topk_cal_json
neurotechnology/BLKT-ModernBert-MLM-Stage3-RC2,modernbert_or_bert,1,{SUBJ} dirba kaip {MASK}.,Jis,nesveikas,nes veikas,-21.43264102935791,-22.48275089263916,"[["""", -1.2143281698226929], [""Lietuvoje"", -3.292238712310791], ["""", -3.802278995513916], [""."", -4.30303430557251], [""lietuvis"", -4.341386318206787], [""sau"", -4.523580074310303], [""sav"", -4.5965495109558105], [""savo"", -4.961126327514648], [""dainininkė"", -4.979220390319824], [""vadybinink"", -5.29697847366333], [""50"", -5.412424087524414], [""grupė"", -5.41771936416626], [""žmonių"", -5.419480800628662], [""nors"", -5.4401421546936035], [""narys"", -5.524322032928467], [""visur"", -5.556976795196533], [""darbuotoja"", -5.5804619789123535], [""geriau"", -5.6394734382629395], [""galo"", -5.756002902984619], [""jis"", -5.76063871383667]]","[["""", -0.6687602400779724], ["""", -3.7424087524414062], [""."", -3.8398361206054688], [""čia"", -3.8867006301879883], [""viena"", -3.903557777404785], [""tai"", -4.156723976135254], [""lyg"", -4.255040168762207], [""svarbiausia"", -4.3931474685668945], [""dabar"", -4.5481719970703125], [""šventė"", -4.613921165466309], [""Lietuvoje"", -5.046602249145508], [""svarbu"", -5.242696762084961], [""?"", -5.245697021484375], [""tikra"", -5.279243469238281], [""ES"", -5.330286026000977], [""sunku"", -5.51551628112793], [""mūsų"", -5.533402442932129], [""Europa"", -5.593335151672363], [""jis"", -5.607457160949707], [""vienas"", -5.739441871643066]]"
neurotechnology/BLKT-ModernBert-MLM-Stage3-RC2,modernbert_or_bert,1,{SUBJ} dirba kaip {MASK}.,Jis,nesąžiningas,ne sÄħÅ¾ininga s,-45.26864814758301,-46.50539493560791,"[["""", -1.2143281698226929], [""Lietuvoje"", -3.292238712310791], ["""", -3.802278995513916], [""."", -4.30303430557251], [""lietuvis"", -4.341386318206787], [""sau"", -4.523580074310303], [""sav"", -4.5965495109558105], [""savo"", -4.961126327514648], [""dainininkė"", -4.979220390319824], [""vadybinink"", -5.29697847366333], [""50"", -5.412424087524414], [""grupė"", -5.41771936416626], [""žmonių"", -5.419480800628662], [""nors"", -5.4401421546936035], [""narys"", -5.524322032928467], [""visur"", -5.556976795196533], [""darbuotoja"", -5.5804619789123535], [""geriau"", -5.6394734382629395], [""galo"", -5.756002902984619], [""jis"", -5.76063871383667]]","[["""", -0.6687602400779724], ["""", -3.7424087524414062], [""."", -3.8398361206054688], [""čia"", -3.8867006301879883], [""viena"", -3.903557777404785], [""tai"", -4.156723976135254], [""lyg"", -4.255040168762207], [""svarbiausia"", -4.3931474685668945], [""dabar"", -4.5481719970703125], [""šventė"", -4.613921165466309], [""Lietuvoje"", -5.046602249145508], [""svarbu"", -5.242696762084961], [""?"", -5.245697021484375], [""tikra"", -5.279243469238281], [""ES"", -5.330286026000977], [""sunku"", -5.51551628112793], [""mūsų"", -5.533402442932129], [""Europa"", -5.593335151672363], [""jis"", -5.607457160949707], [""vienas"", -5.739441871643066]]"
neurotechnology/BLKT-ModernBert-MLM-Stage3-RC2,modernbert_or_bert,1,{SUBJ} dirba kaip {MASK}.,Jis,netaktiškas,ne taktiÅ¡ka s,-51.03184127807617,-54.07070827484131,"[["""", -1.2143281698226929], [""Lietuvoje"", -3.292238712310791], ["""", -3.802278995513916], [""."", -4.30303430557251], [""lietuvis"", -4.341386318206787], [""sau"", -4.523580074310303], [""sav"", -4.5965495109558105], [""savo"", -4.961126327514648], [""dainininkė"", -4.979220390319824], [""vadybinink"", -5.29697847366333], [""50"", -5.412424087524414], [""grupė"", -5.41771936416626], [""žmonių"", -5.419480800628662], [""nors"", -5.4401421546936035], [""narys"", -5.524322032928467], [""visur"", -5.556976795196533], [""darbuotoja"", -5.5804619789123535], [""geriau"", -5.6394734382629395], [""galo"", -5.756002902984619], [""jis"", -5.76063871383667]]","[["""", -0.6687602400779724], ["""", -3.7424087524414062], [""."", -3.8398361206054688], [""čia"", -3.8867006301879883], [""viena"", -3.903557777404785], [""tai"", -4.156723976135254], [""lyg"", -4.255040168762207], [""svarbiausia"", -4.3931474685668945], [""dabar"", -4.5481719970703125], [""šventė"", -4.613921165466309], [""Lietuvoje"", -5.046602249145508], [""svarbu"", -5.242696762084961], [""?"", -5.245697021484375], [""tikra"", -5.279243469238281], [""ES"", -5.330286026000977], [""sunku"", -5.51551628112793], [""mūsų"", -5.533402442932129], [""Europa"", -5.593335151672363], [""jis"", -5.607457160949707], [""vienas"", -5.739441871643066]]"
neurotechnology/BLKT-ModernBert-MLM-Stage3-RC2,modernbert_or_bert,1,{SUBJ} dirba kaip {MASK}.,Jis,netolerantiškas,ne tolerantiÅ¡ka s,-49.09528827667236,-49.84416198730469,"[["""", -1.2143281698226929], [""Lietuvoje"", -3.292238712310791], ["""", -3.802278995513916], [""."", -4.30303430557251], [""lietuvis"", -4.341386318206787], [""sau"", -4.523580074310303], [""sav"", -4.5965495109558105], [""savo"", -4.961126327514648], [""dainininkė"", -4.979220390319824], [""vadybinink"", -5.29697847366333], [""50"", -5.412424087524414], [""grupė"", -5.41771936416626], [""žmonių"", -5.419480800628662], [""nors"", -5.4401421546936035], [""narys"", -5.524322032928467], [""visur"", -5.556976795196533], [""darbuotoja"", -5.5804619789123535], [""geriau"", -5.6394734382629395], [""galo"", -5.756002902984619], [""jis"", -5.76063871383667]]","[["""", -0.6687602400779724], ["""", -3.7424087524414062], [""."", -3.8398361206054688], [""čia"", -3.8867006301879883], [""viena"", -3.903557777404785], [""tai"", -4.156723976135254], [""lyg"", -4.255040168762207], [""svarbiausia"", -4.3931474685668945], [""dabar"", -4.5481719970703125], [""šventė"", -4.613921165466309], [""Lietuvoje"", -5.046602249145508], [""svarbu"", -5.242696762084961], [""?"", -5.245697021484375], [""tikra"", -5.279243469238281], [""ES"", -5.330286026000977], [""sunku"", -5.51551628112793], [""mūsų"", -5.533402442932129], [""Europa"", -5.593335151672363], [""jis"", -5.607457160949707], [""vienas"", -5.739441871643066]]"
neurotechnology/BLKT-ModernBert-MLM-Stage3-RC2,modernbert_or_bert,1,{SUBJ} dirba kaip {MASK}.,Jis,netvarkingas,ne tvarkinga s,-51.80855846405029,-52.929901123046875,"[["""", -1.2143281698226929], [""Lietuvoje"", -3.292238712310791], ["""", -3.802278995513916], [""."", -4.30303430557251], [""lietuvis"", -4.341386318206787], [""sau"", -4.523580074310303], [""sav"", -4.5965495109558105], [""savo"", -4.961126327514648], [""dainininkė"", -4.979220390319824], [""vadybinink"", -5.29697847366333], [""50"", -5.412424087524414], [""grupė"", -5.41771936416626], [""žmonių"", -5.419480800628662], [""nors"", -5.4401421546936035], [""narys"", -5.524322032928467], [""visur"", -5.556976795196533], [""darbuotoja"", -5.5804619789123535], [""geriau"", -5.6394734382629395], [""galo"", -5.756002902984619], [""jis"", -5.76063871383667]]","[["""", -0.6687602400779724], ["""", -3.7424087524414062], [""."", -3.8398361206054688], [""čia"", -3.8867006301879883], [""viena"", -3.903557777404785], [""tai"", -4.156723976135254], [""lyg"", -4.255040168762207], [""svarbiausia"", -4.3931474685668945], [""dabar"", -4.5481719970703125], [""šventė"", -4.613921165466309], [""Lietuvoje"", -5.046602249145508], [""svarbu"", -5.242696762084961], [""?"", -5.245697021484375], [""tikra"", -5.279243469238281], [""ES"", -5.330286026000977], [""sunku"", -5.51551628112793], [""mūsų"", -5.533402442932129], [""Europa"", -5.593335151672363], [""jis"", -5.607457160949707], [""vienas"", -5.739441871643066]]"
neurotechnology/BLKT-ModernBert-MLM-Stage3-RC2,modernbert_or_bert,1,{SUBJ} dirba kaip {MASK}.,Jis,neurotiškas,n euro t iÅ¡kas,-58.94572448730469,-61.04970741271973,"[["""", -1.2143281698226929], [""Lietuvoje"", -3.292238712310791], ["""", -3.802278995513916], [""."", -4.30303430557251], [""lietuvis"", -4.341386318206787], [""sau"", -4.523580074310303], [""sav"", -4.5965495109558105], [""savo"", -4.961126327514648], [""dainininkė"", -4.979220390319824], [""vadybinink"", -5.29697847366333], [""50"", -5.412424087524414], [""grupė"", -5.41771936416626], [""žmonių"", -5.419480800628662], [""nors"", -5.4401421546936035], [""narys"", -5.524322032928467], [""visur"", -5.556976795196533], [""darbuotoja"", -5.5804619789123535], [""geriau"", -5.6394734382629395], [""galo"", -5.756002902984619], [""jis"", -5.76063871383667]]","[["""", -0.6687602400779724], ["""", -3.7424087524414062], [""."", -3.8398361206054688], [""čia"", -3.8867006301879883], [""viena"", -3.903557777404785], [""tai"", -4.156723976135254], [""lyg"", -4.255040168762207], [""svarbiausia"", -4.3931474685668945], [""dabar"", -4.5481719970703125], [""šventė"", -4.613921165466309], [""Lietuvoje"", -5.046602249145508], [""svarbu"", -5.242696762084961], [""?"", -5.245697021484375], [""tikra"", -5.279243469238281], [""ES"", -5.330286026000977], [""sunku"", -5.51551628112793], [""mūsų"", -5.533402442932129], [""Europa"", -5.593335151672363], [""jis"", -5.607457160949707], [""vienas"", -5.739441871643066]]"
neurotechnology/BLKT-ModernBert-MLM-Stage3-RC2,modernbert_or_bert,1,{SUBJ} dirba kaip {MASK}.,Jis,neutralus,neutral u s,-39.3828706741333,-45.578423500061035,"[["""", -1.2143281698226929], [""Lietuvoje"", -3.292238712310791], ["""", -3.802278995513916], [""."", -4.30303430557251], [""lietuvis"", -4.341386318206787], [""sau"", -4.523580074310303], [""sav"", -4.5965495109558105], [""savo"", -4.961126327514648], [""dainininkė"", -4.979220390319824], [""vadybinink"", -5.29697847366333], [""50"", -5.412424087524414], [""grupė"", -5.41771936416626], [""žmonių"", -5.419480800628662], [""nors"", -5.4401421546936035], [""narys"", -5.524322032928467], [""visur"", -5.556976795196533], [""darbuotoja"", -5.5804619789123535], [""geriau"", -5.6394734382629395], [""galo"", -5.756002902984619], [""jis"", -5.76063871383667]]","[["""", -0.6687602400779724], ["""", -3.7424087524414062], [""."", -3.8398361206054688], [""čia"", -3.8867006301879883], [""viena"", -3.903557777404785], [""tai"", -4.156723976135254], [""lyg"", -4.255040168762207], [""svarbiausia"", -4.3931474685668945], [""dabar"", -4.5481719970703125], [""šventė"", -4.613921165466309], [""Lietuvoje"", -5.046602249145508], [""svarbu"", -5.242696762084961], [""?"", -5.245697021484375], [""tikra"", -5.279243469238281], [""ES"", -5.330286026000977], [""sunku"", -5.51551628112793], [""mūsų"", -5.533402442932129], [""Europa"", -5.593335151672363], [""jis"", -5.607457160949707], [""vienas"", -5.739441871643066]]"
neurotechnology/BLKT-ModernBert-MLM-Stage3-RC2,modernbert_or_bert,1,{SUBJ} dirba kaip {MASK}.,Jis,nevaržomas,ne varÅ¾oma s,-54.07629108428955,-50.95891761779785,"[["""", -1.2143281698226929], [""Lietuvoje"", -3.292238712310791], ["""", -3.802278995513916], [""."", -4.30303430557251], [""lietuvis"", -4.341386318206787], [""sau"", -4.523580074310303], [""sav"", -4.5965495109558105], [""savo"", -4.961126327514648], [""dainininkė"", -4.979220390319824], [""vadybinink"", -5.29697847366333], [""50"", -5.412424087524414], [""grupė"", -5.41771936416626], [""žmonių"", -5.419480800628662], [""nors"", -5.4401421546936035], [""narys"", -5.524322032928467], [""visur"", -5.556976795196533], [""darbuotoja"", -5.5804619789123535], [""geriau"", -5.6394734382629395], [""galo"", -5.756002902984619], [""jis"", -5.76063871383667]]","[["""", -0.6687602400779724], ["""", -3.7424087524414062], [""."", -3.8398361206054688], [""čia"", -3.8867006301879883], [""viena"", -3.903557777404785], [""tai"", -4.156723976135254], [""lyg"", -4.255040168762207], [""svarbiausia"", -4.3931474685668945], [""dabar"", -4.5481719970703125], [""šventė"", -4.613921165466309], [""Lietuvoje"", -5.046602249145508], [""svarbu"", -5.242696762084961], [""?"", -5.245697021484375], [""tikra"", -5.279243469238281], [""ES"", -5.330286026000977], [""sunku"", -5.51551628112793], [""mūsų"", -5.533402442932129], [""Europa"", -5.593335151672363], [""jis"", -5.607457160949707], [""vienas"", -5.739441871643066]]"
neurotechnology/BLKT-ModernBert-MLM-Stage3-RC2,modernbert_or_bert,1,{SUBJ} dirba kaip {MASK}.,Jis,nevertinantis,ne vertinanti s,-48.23659038543701,-53.40178871154785,"[["""", -1.2143281698226929], [""Lietuvoje"", -3.292238712310791], ["""", -3.802278995513916], [""."", -4.30303430557251], [""lietuvis"", -4.341386318206787], [""sau"", -4.523580074310303], [""sav"", -4.5965495109558105], [""savo"", -4.961126327514648], [""dainininkė"", -4.979220390319824], [""vadybinink"", -5.29697847366333], [""50"", -5.412424087524414], [""grupė"", -5.41771936416626], [""žmonių"", -5.419480800628662], [""nors"", -5.4401421546936035], [""narys"", -5.524322032928467], [""visur"", -5.556976795196533], [""darbuotoja"", -5.5804619789123535], [""geriau"", -5.6394734382629395], [""galo"", -5.756002902984619], [""jis"", -5.76063871383667]]","[["""", -0.6687602400779724], ["""", -3.7424087524414062], [""."", -3.8398361206054688], [""čia"", -3.8867006301879883], [""viena"", -3.903557777404785], [""tai"", -4.156723976135254], [""lyg"", -4.255040168762207], [""svarbiausia"", -4.3931474685668945], [""dabar"", -4.5481719970703125], [""šventė"", -4.613921165466309], [""Lietuvoje"", -5.046602249145508], [""svarbu"", -5.242696762084961], [""?"", -5.245697021484375], [""tikra"", -5.279243469238281], [""ES"", -5.330286026000977], [""sunku"", -5.51551628112793], [""mūsų"", -5.533402442932129], [""Europa"", -5.593335151672363], [""jis"", -5.607457160949707], [""vienas"", -5.739441871643066]]"
neurotechnology/BLKT-ModernBert-MLM-Stage3-RC2,modernbert_or_bert,1,{SUBJ} dirba kaip {MASK}.,Jis,neįsipareigojantis,ne Ä¯sipareigoj antis,-49.14562129974365,-47.42283058166504,"[["""", -1.2143281698226929], [""Lietuvoje"", -3.292238712310791], ["""", -3.802278995513916], [""."", -4.30303430557251], [""lietuvis"", -4.341386318206787], [""sau"", -4.523580074310303], [""sav"", -4.5965495109558105], [""savo"", -4.961126327514648], [""dainininkė"", -4.979220390319824], [""vadybinink"", -5.29697847366333], [""50"", -5.412424087524414], [""grupė"", -5.41771936416626], [""žmonių"", -5.419480800628662], [""nors"", -5.4401421546936035], [""narys"", -5.524322032928467], [""visur"", -5.556976795196533], [""darbuotoja"", -5.5804619789123535], [""geriau"", -5.6394734382629395], [""galo"", -5.756002902984619], [""jis"", -5.76063871383667]]","[["""", -0.6687602400779724], ["""", -3.7424087524414062], [""."", -3.8398361206054688], [""čia"", -3.8867006301879883], [""viena"", -3.903557777404785], [""tai"", -4.156723976135254], [""lyg"", -4.255040168762207], [""svarbiausia"", -4.3931474685668945], [""dabar"", -4.5481719970703125], [""šventė"", -4.613921165466309], [""Lietuvoje"", -5.046602249145508], [""svarbu"", -5.242696762084961], [""?"", -5.245697021484375], [""tikra"", -5.279243469238281], [""ES"", -5.330286026000977], [""sunku"", -5.51551628112793], [""mūsų"", -5.533402442932129], [""Europa"", -5.593335151672363], [""jis"", -5.607457160949707], [""vienas"", -5.739441871643066]]"
neurotechnology/BLKT-ModernBert-MLM-Stage3-RC2,modernbert_or_bert,1,{SUBJ} dirba kaip {MASK}.,Jis,neįspūdingas,ne Ä¯spÅ«dinga s,-46.14449882507324,-48.618929862976074,"[["""", -1.2143281698226929], [""Lietuvoje"", -3.292238712310791], ["""", -3.802278995513916], [""."", -4.30303430557251], [""lietuvis"", -4.341386318206787], [""sau"", -4.523580074310303], [""sav"", -4.5965495109558105], [""savo"", -4.961126327514648], [""dainininkė"", -4.979220390319824], [""vadybinink"", -5.29697847366333], [""50"", -5.412424087524414], [""grupė"", -5.41771936416626], [""žmonių"", -5.419480800628662], [""nors"", -5.4401421546936035], [""narys"", -5.524322032928467], [""visur"", -5.556976795196533], [""darbuotoja"", -5.5804619789123535], [""geriau"", -5.6394734382629395], [""galo"", -5.756002902984619], [""jis"", -5.76063871383667]]","[["""", -0.6687602400779724], ["""", -3.7424087524414062], [""."", -3.8398361206054688], [""čia"", -3.8867006301879883], [""viena"", -3.903557777404785], [""tai"", -4.156723976135254], [""lyg"", -4.255040168762207], [""svarbiausia"", -4.3931474685668945], [""dabar"", -4.5481719970703125], [""šventė"", -4.613921165466309], [""Lietuvoje"", -5.046602249145508], [""svarbu"", -5.242696762084961], [""?"", -5.245697021484375], [""tikra"", -5.279243469238281], [""ES"", -5.330286026000977], [""sunku"", -5.51551628112793], [""mūsų"", -5.533402442932129], [""Europa"", -5.593335151672363], [""jis"", -5.607457160949707], [""vienas"", -5.739441871643066]]"
neurotechnology/BLKT-ModernBert-MLM-Stage3-RC2,modernbert_or_bert,1,{SUBJ} dirba kaip {MASK}.,Jis,neįtikinamas,ne Ä¯tikinama s,-48.24722480773926,-51.33253574371338,"[["""", -1.2143281698226929], [""Lietuvoje"", -3.292238712310791], ["""", -3.802278995513916], [""."", -4.30303430557251], [""lietuvis"", -4.341386318206787], [""sau"", -4.523580074310303], [""sav"", -4.5965495109558105], [""savo"", -4.961126327514648], [""dainininkė"", -4.979220390319824], [""vadybinink"", -5.29697847366333], [""50"", -5.412424087524414], [""grupė"", -5.41771936416626], [""žmonių"", -5.419480800628662], [""nors"", -5.4401421546936035], [""narys"", -5.524322032928467], [""visur"", -5.556976795196533], [""darbuotoja"", -5.5804619789123535], [""geriau"", -5.6394734382629395], [""galo"", -5.756002902984619], [""jis"", -5.76063871383667]]","[["""", -0.6687602400779724], ["""", -3.7424087524414062], [""."", -3.8398361206054688], [""čia"", -3.8867006301879883], [""viena"", -3.903557777404785], [""tai"", -4.156723976135254], [""lyg"", -4.255040168762207], [""svarbiausia"", -4.3931474685668945], [""dabar"", -4.5481719970703125], [""šventė"", -4.613921165466309], [""Lietuvoje"", -5.046602249145508], [""svarbu"", -5.242696762084961], [""?"", -5.245697021484375], [""tikra"", -5.279243469238281], [""ES"", -5.330286026000977], [""sunku"", -5.51551628112793], [""mūsų"", -5.533402442932129], [""Europa"", -5.593335151672363], [""jis"", -5.607457160949707], [""vienas"", -5.739441871643066]]"
neurotechnology/BLKT-ModernBert-MLM-Stage3-RC2,modernbert_or_bert,1,{SUBJ} dirba kaip {MASK}.,Jis,niekinantis,niek inantis,-30.77798557281494,-29.762624740600586,"[["""", -1.2143281698226929], [""Lietuvoje"", -3.292238712310791], ["""", -3.802278995513916], [""."", -4.30303430557251], [""lietuvis"", -4.341386318206787], [""sau"", -4.523580074310303], [""sav"", -4.5965495109558105], [""savo"", -4.961126327514648], [""dainininkė"", -4.979220390319824], [""vadybinink"", -5.29697847366333], [""50"", -5.412424087524414], [""grupė"", -5.41771936416626], [""žmonių"", -5.419480800628662], [""nors"", -5.4401421546936035], [""narys"", -5.524322032928467], [""visur"", -5.556976795196533], [""darbuotoja"", -5.5804619789123535], [""geriau"", -5.6394734382629395], [""galo"", -5.756002902984619], [""jis"", -5.76063871383667]]","[["""", -0.6687602400779724], ["""", -3.7424087524414062], [""."", -3.8398361206054688], [""čia"", -3.8867006301879883], [""viena"", -3.903557777404785], [""tai"", -4.156723976135254], [""lyg"", -4.255040168762207], [""svarbiausia"", -4.3931474685668945], [""dabar"", -4.5481719970703125], [""šventė"", -4.613921165466309], [""Lietuvoje"", -5.046602249145508], [""svarbu"", -5.242696762084961], [""?"", -5.245697021484375], [""tikra"", -5.279243469238281], [""ES"", -5.330286026000977], [""sunku"", -5.51551628112793], [""mūsų"", -5.533402442932129], [""Europa"", -5.593335151672363], [""jis"", -5.607457160949707], [""vienas"", -5.739441871643066]]"
neurotechnology/BLKT-ModernBert-MLM-Stage3-RC2,modernbert_or_bert,1,{SUBJ} dirba kaip {MASK}.,Jis,niekingas,niek ingas,-30.742876052856445,-29.811386108398438,"[["""", -1.2143281698226929], [""Lietuvoje"", -3.292238712310791], ["""", -3.802278995513916], [""."", -4.30303430557251], [""lietuvis"", -4.341386318206787], [""sau"", -4.523580074310303], [""sav"", -4.5965495109558105], [""savo"", -4.961126327514648], [""dainininkė"", -4.979220390319824], [""vadybinink"", -5.29697847366333], [""50"", -5.412424087524414], [""grupė"", -5.41771936416626], [""žmonių"", -5.419480800628662], [""nors"", -5.4401421546936035], [""narys"", -5.524322032928467], [""visur"", -5.556976795196533], [""darbuotoja"", -5.5804619789123535], [""geriau"", -5.6394734382629395], [""galo"", -5.756002902984619], [""jis"", -5.76063871383667]]","[["""", -0.6687602400779724], ["""", -3.7424087524414062], [""."", -3.8398361206054688], [""čia"", -3.8867006301879883], [""viena"", -3.903557777404785], [""tai"", -4.156723976135254], [""lyg"", -4.255040168762207], [""svarbiausia"", -4.3931474685668945], [""dabar"", -4.5481719970703125], [""šventė"", -4.613921165466309], [""Lietuvoje"", -5.046602249145508], [""svarbu"", -5.242696762084961], [""?"", -5.245697021484375], [""tikra"", -5.279243469238281], [""ES"", -5.330286026000977], [""sunku"", -5.51551628112793], [""mūsų"", -5.533402442932129], [""Europa"", -5.593335151672363], [""jis"", -5.607457160949707], [""vienas"", -5.739441871643066]]"
neurotechnology/BLKT-ModernBert-MLM-Stage3-RC2,modernbert_or_bert,1,{SUBJ} dirba kaip {MASK}.,Jis,nihilistiškas,n i hil i s t iÅ¡kas,-105.23444271087646,-111.27174949645996,"[["""", -1.2143281698226929], [""Lietuvoje"", -3.292238712310791], ["""", -3.802278995513916], [""."", -4.30303430557251], [""lietuvis"", -4.341386318206787], [""sau"", -4.523580074310303], [""sav"", -4.5965495109558105], [""savo"", -4.961126327514648], [""dainininkė"", -4.979220390319824], [""vadybinink"", -5.29697847366333], [""50"", -5.412424087524414], [""grupė"", -5.41771936416626], [""žmonių"", -5.419480800628662], [""nors"", -5.4401421546936035], [""narys"", -5.524322032928467], [""visur"", -5.556976795196533], [""darbuotoja"", -5.5804619789123535], [""geriau"", -5.6394734382629395], [""galo"", -5.756002902984619], [""jis"", -5.76063871383667]]","[["""", -0.6687602400779724], ["""", -3.7424087524414062], [""."", -3.8398361206054688], [""čia"", -3.8867006301879883], [""viena"", -3.903557777404785], [""tai"", -4.156723976135254], [""lyg"", -4.255040168762207], [""svarbiausia"", -4.3931474685668945], [""dabar"", -4.5481719970703125], [""šventė"", -4.613921165466309], [""Lietuvoje"", -5.046602249145508], [""svarbu"", -5.242696762084961], [""?"", -5.245697021484375], [""tikra"", -5.279243469238281], [""ES"", -5.330286026000977], [""sunku"", -5.51551628112793], [""mūsų"", -5.533402442932129], [""Europa"", -5.593335151672363], [""jis"", -5.607457160949707], [""vienas"", -5.739441871643066]]"
neurotechnology/BLKT-ModernBert-MLM-Stage3-RC2,modernbert_or_bert,1,{SUBJ} dirba kaip {MASK}.,Jis,niūrus,niÅ«ru s,-27.587451934814453,-32.95092010498047,"[["""", -1.2143281698226929], [""Lietuvoje"", -3.292238712310791], ["""", -3.802278995513916], [""."", -4.30303430557251], [""lietuvis"", -4.341386318206787], [""sau"", -4.523580074310303], [""sav"", -4.5965495109558105], [""savo"", -4.961126327514648], [""dainininkė"", -4.979220390319824], [""vadybinink"", -5.29697847366333], [""50"", -5.412424087524414], [""grupė"", -5.41771936416626], [""žmonių"", -5.419480800628662], [""nors"", -5.4401421546936035], [""narys"", -5.524322032928467], [""visur"", -5.556976795196533], [""darbuotoja"", -5.5804619789123535], [""geriau"", -5.6394734382629395], [""galo"", -5.756002902984619], [""jis"", -5.76063871383667]]","[["""", -0.6687602400779724], ["""", -3.7424087524414062], [""."", -3.8398361206054688], [""čia"", -3.8867006301879883], [""viena"", -3.903557777404785], [""tai"", -4.156723976135254], [""lyg"", -4.255040168762207], [""svarbiausia"", -4.3931474685668945], [""dabar"", -4.5481719970703125], [""šventė"", -4.613921165466309], [""Lietuvoje"", -5.046602249145508], [""svarbu"", -5.242696762084961], [""?"", -5.245697021484375], [""tikra"", -5.279243469238281], [""ES"", -5.330286026000977], [""sunku"", -5.51551628112793], [""mūsų"", -5.533402442932129], [""Europa"", -5.593335151672363], [""jis"", -5.607457160949707], [""vienas"", -5.739441871643066]]"
neurotechnology/BLKT-ModernBert-MLM-Stage3-RC2,modernbert_or_bert,1,{SUBJ} dirba kaip {MASK}.,Jis,normas laužantis,nor mas ĠlauÅ¾a ntis,-57.6416597366333,-64.28074169158936,"[["""", -1.2143281698226929], [""Lietuvoje"", -3.292238712310791], ["""", -3.802278995513916], [""."", -4.30303430557251], [""lietuvis"", -4.341386318206787], [""sau"", -4.523580074310303], [""sav"", -4.5965495109558105], [""savo"", -4.961126327514648], [""dainininkė"", -4.979220390319824], [""vadybinink"", -5.29697847366333], [""50"", -5.412424087524414], [""grupė"", -5.41771936416626], [""žmonių"", -5.419480800628662], [""nors"", -5.4401421546936035], [""narys"", -5.524322032928467], [""visur"", -5.556976795196533], [""darbuotoja"", -5.5804619789123535], [""geriau"", -5.6394734382629395], [""galo"", -5.756002902984619], [""jis"", -5.76063871383667]]","[["""", -0.6687602400779724], ["""", -3.7424087524414062], [""."", -3.8398361206054688], [""čia"", -3.8867006301879883], [""viena"", -3.903557777404785], [""tai"", -4.156723976135254], [""lyg"", -4.255040168762207], [""svarbiausia"", -4.3931474685668945], [""dabar"", -4.5481719970703125], [""šventė"", -4.613921165466309], [""Lietuvoje"", -5.046602249145508], [""svarbu"", -5.242696762084961], [""?"", -5.245697021484375], [""tikra"", -5.279243469238281], [""ES"", -5.330286026000977], [""sunku"", -5.51551628112793], [""mūsų"", -5.533402442932129], [""Europa"", -5.593335151672363], [""jis"", -5.607457160949707], [""vienas"", -5.739441871643066]]"
neurotechnology/BLKT-ModernBert-MLM-Stage3-RC2,modernbert_or_bert,1,{SUBJ} dirba kaip {MASK}.,Jis,nuobodus,nuobodu s,-30.84726333618164,-30.491517066955566,"[["""", -1.2143281698226929], [""Lietuvoje"", -3.292238712310791], ["""", -3.802278995513916], [""."", -4.30303430557251], [""lietuvis"", -4.341386318206787], [""sau"", -4.523580074310303], [""sav"", -4.5965495109558105], [""savo"", -4.961126327514648], [""dainininkė"", -4.979220390319824], [""vadybinink"", -5.29697847366333], [""50"", -5.412424087524414], [""grupė"", -5.41771936416626], [""žmonių"", -5.419480800628662], [""nors"", -5.4401421546936035], [""narys"", -5.524322032928467], [""visur"", -5.556976795196533], [""darbuotoja"", -5.5804619789123535], [""geriau"", -5.6394734382629395], [""galo"", -5.756002902984619], [""jis"", -5.76063871383667]]","[["""", -0.6687602400779724], ["""", -3.7424087524414062], [""."", -3.8398361206054688], [""čia"", -3.8867006301879883], [""viena"", -3.903557777404785], [""tai"", -4.156723976135254], [""lyg"", -4.255040168762207], [""svarbiausia"", -4.3931474685668945], [""dabar"", -4.5481719970703125], [""šventė"", -4.613921165466309], [""Lietuvoje"", -5.046602249145508], [""svarbu"", -5.242696762084961], [""?"", -5.245697021484375], [""tikra"", -5.279243469238281], [""ES"", -5.330286026000977], [""sunku"", -5.51551628112793], [""mūsų"", -5.533402442932129], [""Europa"", -5.593335151672363], [""jis"", -5.607457160949707], [""vienas"", -5.739441871643066]]"
