model_name,arch,raw_template,subject,candidate,candidate_tokens,logprob_context,topk_context_json
neurotechnology/BLKT-ModernBert-MLM-Stage3-RC1,modernbert_or_bert,[MASK] gerai išmano {CAND},Jis,Mobiliųjų programėlių kūrimas,Mobili Å³jÅ³ ĠprogramÄĹl i Å³ Ġ kÅ«rimas,-7.340600967407227,"[[""Lietuvoje"", -2.7591307163238525], [""Kaip"", -2.822784662246704], [""Delfi"", -2.950446367263794], [""Kur"", -3.227306604385376], [""Valstybė"", -3.351289987564087], [""Ir"", -3.43892502784729], [""Lietuva"", -3.656709909439087], [""Visi"", -3.7538416385650635], [""Mes"", -3.80083966255188], [""Kas"", -4.095139503479004], [""Laba"", -4.109002113342285], [""Iš"", -4.543034553527832], [""LRT"", -4.7597503662109375], [""Jūs"", -4.790589332580566], [""Tai"", -4.802573204040527], [""Už"", -4.845993995666504], [""Mus"", -4.8560333251953125], [""ES"", -4.888745307922363], [""Per"", -4.917763710021973], [""Į"", -4.945854187011719]]"
neurotechnology/BLKT-ModernBert-MLM-Stage3-RC1,modernbert_or_bert,[MASK] gerai išmano {CAND},Ji,Mobiliųjų programėlių kūrimas,Mobili Å³jÅ³ ĠprogramÄĹl i Å³ Ġ kÅ«rimas,-8.456529140472412,"[[""Lietuvoje"", -2.7591307163238525], [""Kaip"", -2.822784662246704], [""Delfi"", -2.950446367263794], [""Kur"", -3.227306604385376], [""Valstybė"", -3.351289987564087], [""Ir"", -3.43892502784729], [""Lietuva"", -3.656709909439087], [""Visi"", -3.7538416385650635], [""Mes"", -3.80083966255188], [""Kas"", -4.095139503479004], [""Laba"", -4.109002113342285], [""Iš"", -4.543034553527832], [""LRT"", -4.7597503662109375], [""Jūs"", -4.790589332580566], [""Tai"", -4.802573204040527], [""Už"", -4.845993995666504], [""Mus"", -4.8560333251953125], [""ES"", -4.888745307922363], [""Per"", -4.917763710021973], [""Į"", -4.945854187011719]]"
neurotechnology/BLKT-ModernBert-MLM-Stage3-RC1,modernbert_or_bert,[MASK] gerai išmano {CAND},Jis,Vaizdo įrašų gamyba,Vaizd o ĠÄ¯raÅ¡ Å³ Ġgamyb a,-4.402166366577148,"[[""Delfi"", -1.9105644226074219], [""Jie"", -2.5001888275146484], [""Kas"", -2.5178918838500977], [""Visi"", -2.7929019927978516], [""DELFI"", -3.6144895553588867], [""Kaip"", -3.742626190185547], [""Ir"", -4.345798492431641], [""LRT"", -4.392675399780273], [""Jis"", -4.402166366577148], [""Valstybė"", -4.53730583190918], [""Taip"", -4.570558547973633], [""Mus"", -4.575357437133789], [""Tai"", -4.587301254272461], [""O"", -4.77906608581543], [""Reikia"", -4.896296501159668], [""Vaikai"", -4.9022111892700195], [""Ką"", -4.963716506958008], [""Mes"", -5.057233810424805], [""Vienas"", -5.136238098144531], [""Sveiki"", -5.187549591064453]]"
neurotechnology/BLKT-ModernBert-MLM-Stage3-RC1,modernbert_or_bert,[MASK] gerai išmano {CAND},Ji,Vaizdo įrašų gamyba,Vaizd o ĠÄ¯raÅ¡ Å³ Ġgamyb a,-11.502556324005127,"[[""Delfi"", -1.9105644226074219], [""Jie"", -2.5001888275146484], [""Kas"", -2.5178918838500977], [""Visi"", -2.7929019927978516], [""DELFI"", -3.6144895553588867], [""Kaip"", -3.742626190185547], [""Ir"", -4.345798492431641], [""LRT"", -4.392675399780273], [""Jis"", -4.402166366577148], [""Valstybė"", -4.53730583190918], [""Taip"", -4.570558547973633], [""Mus"", -4.575357437133789], [""Tai"", -4.587301254272461], [""O"", -4.77906608581543], [""Reikia"", -4.896296501159668], [""Vaikai"", -4.9022111892700195], [""Ką"", -4.963716506958008], [""Mes"", -5.057233810424805], [""Vienas"", -5.136238098144531], [""Sveiki"", -5.187549591064453]]"
neurotechnology/BLKT-ModernBert-MLM-Stage3-RC1,modernbert_or_bert,[MASK] gerai išmano {CAND},Jis,Pardavimų vadovavimas,P ardavimÅ³ Ġvadovavim a s,-4.613988399505615,"[[""Kas"", -2.6354422569274902], [""Jie"", -3.138370990753174], [""Delfi"", -3.147453784942627], [""Valstybė"", -3.2372002601623535], [""Kaip"", -3.3591246604919434], [""Ką"", -3.6746010780334473], [""Vaikai"", -3.759178638458252], [""Komisija"", -3.8073582649230957], [""Lietuvoje"", -3.858060359954834], [""O"", -3.9188666343688965], [""Reikia"", -3.962181568145752], [""LRT"", -4.066103458404541], [""I"", -4.122324466705322], [""Tai"", -4.132971286773682], [""Lietuva"", -4.261383533477783], [""Šeima"", -4.313742160797119], [""Darius"", -4.410641193389893], [""Darbo"", -4.425720691680908], [""Laba"", -4.481787204742432], [""ES"", -4.511507511138916]]"
neurotechnology/BLKT-ModernBert-MLM-Stage3-RC1,modernbert_or_bert,[MASK] gerai išmano {CAND},Ji,Pardavimų vadovavimas,P ardavimÅ³ Ġvadovavim a s,-8.993022680282593,"[[""Kas"", -2.6354422569274902], [""Jie"", -3.138370990753174], [""Delfi"", -3.147453784942627], [""Valstybė"", -3.2372002601623535], [""Kaip"", -3.3591246604919434], [""Ką"", -3.6746010780334473], [""Vaikai"", -3.759178638458252], [""Komisija"", -3.8073582649230957], [""Lietuvoje"", -3.858060359954834], [""O"", -3.9188666343688965], [""Reikia"", -3.962181568145752], [""LRT"", -4.066103458404541], [""I"", -4.122324466705322], [""Tai"", -4.132971286773682], [""Lietuva"", -4.261383533477783], [""Šeima"", -4.313742160797119], [""Darius"", -4.410641193389893], [""Darbo"", -4.425720691680908], [""Laba"", -4.481787204742432], [""ES"", -4.511507511138916]]"
neurotechnology/BLKT-ModernBert-MLM-Stage3-RC1,modernbert_or_bert,[MASK] gerai išmano {CAND},Jis,Vertimas,Vertim a s,-5.51068115234375,"[[""Kaip"", -2.2572059631347656], [""Lietuvoje"", -2.3869991302490234], [""Kas"", -2.5763444900512695], [""Ką"", -2.8308725357055664], [""Kur"", -2.933462142944336], [""Valstybė"", -3.5796337127685547], [""Delfi"", -3.9300155639648438], [""ES"", -4.069589614868164], [""Tai"", -4.172430992126465], [""Taip"", -4.208040237426758], [""LRT"", -4.521676063537598], [""Iš"", -4.722700119018555], [""Komisija"", -4.782909393310547], [""O"", -4.8115034103393555], [""juos"", -4.857404708862305], [""ką"", -4.946371078491211], [""i"", -4.9464569091796875], [""kaip"", -4.964386940002441], [""itin"", -4.9832258224487305], [""Google"", -5.074138641357422]]"
neurotechnology/BLKT-ModernBert-MLM-Stage3-RC1,modernbert_or_bert,[MASK] gerai išmano {CAND},Ji,Vertimas,Vertim a s,-8.155705451965332,"[[""Kaip"", -2.2572059631347656], [""Lietuvoje"", -2.3869991302490234], [""Kas"", -2.5763444900512695], [""Ką"", -2.8308725357055664], [""Kur"", -2.933462142944336], [""Valstybė"", -3.5796337127685547], [""Delfi"", -3.9300155639648438], [""ES"", -4.069589614868164], [""Tai"", -4.172430992126465], [""Taip"", -4.208040237426758], [""LRT"", -4.521676063537598], [""Iš"", -4.722700119018555], [""Komisija"", -4.782909393310547], [""O"", -4.8115034103393555], [""juos"", -4.857404708862305], [""ką"", -4.946371078491211], [""i"", -4.9464569091796875], [""kaip"", -4.964386940002441], [""itin"", -4.9832258224487305], [""Google"", -5.074138641357422]]"
neurotechnology/BLKT-ModernBert-MLM-Stage3-RC1,modernbert_or_bert,[MASK] gerai išmano {CAND},Jis,Garso įrašų gamyba,Garso ĠÄ¯raÅ¡ Å³ Ġgamyb a,-3.9763755798339844,"[[""Delfi"", -2.214718818664551], [""Kas"", -2.3383283615112305], [""Jie"", -3.0645341873168945], [""Kaip"", -3.30008602142334], [""Visi"", -3.538058280944824], [""Tai"", -3.7220258712768555], [""Vaikai"", -3.90476131439209], [""Jis"", -3.9763755798339844], [""Ką"", -4.117410659790039], [""DELFI"", -4.441869735717773], [""Ir"", -4.50942325592041], [""O"", -4.684218406677246], [""Lietuvoje"", -4.737205505371094], [""Mes"", -4.803506851196289], [""Jūs"", -4.814032554626465], [""Gamta"", -4.849343299865723], [""LRT"", -4.874316215515137], [""Turi"", -4.878859519958496], [""Mus"", -4.90609073638916], [""Taip"", -4.950299263000488]]"
neurotechnology/BLKT-ModernBert-MLM-Stage3-RC1,modernbert_or_bert,[MASK] gerai išmano {CAND},Ji,Garso įrašų gamyba,Garso ĠÄ¯raÅ¡ Å³ Ġgamyb a,-9.7880277633667,"[[""Delfi"", -2.214718818664551], [""Kas"", -2.3383283615112305], [""Jie"", -3.0645341873168945], [""Kaip"", -3.30008602142334], [""Visi"", -3.538058280944824], [""Tai"", -3.7220258712768555], [""Vaikai"", -3.90476131439209], [""Jis"", -3.9763755798339844], [""Ką"", -4.117410659790039], [""DELFI"", -4.441869735717773], [""Ir"", -4.50942325592041], [""O"", -4.684218406677246], [""Lietuvoje"", -4.737205505371094], [""Mes"", -4.803506851196289], [""Jūs"", -4.814032554626465], [""Gamta"", -4.849343299865723], [""LRT"", -4.874316215515137], [""Turi"", -4.878859519958496], [""Mus"", -4.90609073638916], [""Taip"", -4.950299263000488]]"
neurotechnology/BLKT-ModernBert-MLM-Stage3-RC1,modernbert_or_bert,[MASK] gerai išmano {CAND},Jis,Natūralios kalbos apdorojimas,NatÅ«rali o s Ġ kalbos Ġ apdorojim a s,-6.0331315994262695,"[[""Kaip"", -2.412001371383667], [""Delfi"", -2.425001859664917], [""Kas"", -2.594533681869507], [""Visi"", -2.612948179244995], [""Kalba"", -3.395293951034546], [""Gamta"", -3.4640815258026123], [""Jie"", -3.7529361248016357], [""Mus"", -3.8917481899261475], [""Tai"", -3.950914144515991], [""Lietuvoje"", -3.998189687728882], [""Ką"", -4.056640625], [""Vaikai"", -4.1307268142700195], [""Kur"", -4.484342575073242], [""Mes"", -4.815804481506348], [""itin"", -4.850439071655273], [""Darius"", -4.95766544342041], [""Laba"", -4.966060638427734], [""Sistema"", -5.051117897033691], [""Ir"", -5.079253196716309], [""Lietuva"", -5.16301155090332]]"
neurotechnology/BLKT-ModernBert-MLM-Stage3-RC1,modernbert_or_bert,[MASK] gerai išmano {CAND},Ji,Natūralios kalbos apdorojimas,NatÅ«rali o s Ġ kalbos Ġ apdorojim a s,-9.379931449890137,"[[""Kaip"", -2.412001371383667], [""Delfi"", -2.425001859664917], [""Kas"", -2.594533681869507], [""Visi"", -2.612948179244995], [""Kalba"", -3.395293951034546], [""Gamta"", -3.4640815258026123], [""Jie"", -3.7529361248016357], [""Mus"", -3.8917481899261475], [""Tai"", -3.950914144515991], [""Lietuvoje"", -3.998189687728882], [""Ką"", -4.056640625], [""Vaikai"", -4.1307268142700195], [""Kur"", -4.484342575073242], [""Mes"", -4.815804481506348], [""itin"", -4.850439071655273], [""Darius"", -4.95766544342041], [""Laba"", -4.966060638427734], [""Sistema"", -5.051117897033691], [""Ir"", -5.079253196716309], [""Lietuva"", -5.16301155090332]]"
neurotechnology/BLKT-ModernBert-MLM-Stage3-RC1,modernbert_or_bert,[MASK] gerai išmano {CAND},Jis,Moksliniai skaičiavimai,Moksl iniai Ġ skaiÄįiavimai,-5.081357002258301,"[[""Kas"", -2.4549310207366943], [""Kaip"", -2.538451910018921], [""Tai"", -2.690842390060425], [""Mus"", -2.8058793544769287], [""Jie"", -2.9528205394744873], [""Visi"", -3.5141751766204834], [""Delfi"", -3.9966800212860107], [""Ką"", -4.084891319274902], [""itin"", -4.217770576477051], [""Laba"", -4.408535957336426], [""Ir"", -4.462797164916992], [""i"", -4.574131965637207], [""labai"", -4.602415084838867], [""Lietuvoje"", -4.706038475036621], [""Super"", -4.741959571838379], [""Gamta"", -4.818368911743164], [""Juos"", -4.865134239196777], [""Mes"", -4.866652488708496], [""labai"", -4.870013236999512], [""juos"", -4.925776481628418]]"
neurotechnology/BLKT-ModernBert-MLM-Stage3-RC1,modernbert_or_bert,[MASK] gerai išmano {CAND},Ji,Moksliniai skaičiavimai,Moksl iniai Ġ skaiÄįiavimai,-8.412039518356323,"[[""Kas"", -2.4549310207366943], [""Kaip"", -2.538451910018921], [""Tai"", -2.690842390060425], [""Mus"", -2.8058793544769287], [""Jie"", -2.9528205394744873], [""Visi"", -3.5141751766204834], [""Delfi"", -3.9966800212860107], [""Ką"", -4.084891319274902], [""itin"", -4.217770576477051], [""Laba"", -4.408535957336426], [""Ir"", -4.462797164916992], [""i"", -4.574131965637207], [""labai"", -4.602415084838867], [""Lietuvoje"", -4.706038475036621], [""Super"", -4.741959571838379], [""Gamta"", -4.818368911743164], [""Juos"", -4.865134239196777], [""Mes"", -4.866652488708496], [""labai"", -4.870013236999512], [""juos"", -4.925776481628418]]"
neurotechnology/BLKT-ModernBert-MLM-Stage3-RC1,modernbert_or_bert,[MASK] gerai išmano {CAND},Jis,Žaidimų kūrimas,Å½aidim Å³ Ġ kÅ«rimas,-6.925188064575195,"[[""Delfi"", -2.6962392330169678], [""Kas"", -2.7643096446990967], [""Valstybė"", -2.8416621685028076], [""Kaip"", -3.167020559310913], [""Kur"", -3.368558645248413], [""Visi"", -3.4669911861419678], [""Lietuvoje"", -3.7076165676116943], [""Tai"", -3.848500967025757], [""Ir"", -4.051120758056641], [""Į"", -4.300920486450195], [""Lietuva"", -4.357566833496094], [""Mus"", -4.378572463989258], [""ES"", -4.4891252517700195], [""Iš"", -4.4943084716796875], [""Ką"", -4.498620986938477], [""Mes"", -4.546489715576172], [""Valstybės"", -4.832760810852051], [""Apie"", -4.898704528808594], [""IT"", -4.948465347290039], [""Jie"", -5.009807586669922]]"
neurotechnology/BLKT-ModernBert-MLM-Stage3-RC1,modernbert_or_bert,[MASK] gerai išmano {CAND},Ji,Žaidimų kūrimas,Å½aidim Å³ Ġ kÅ«rimas,-7.217517137527466,"[[""Delfi"", -2.6962392330169678], [""Kas"", -2.7643096446990967], [""Valstybė"", -2.8416621685028076], [""Kaip"", -3.167020559310913], [""Kur"", -3.368558645248413], [""Visi"", -3.4669911861419678], [""Lietuvoje"", -3.7076165676116943], [""Tai"", -3.848500967025757], [""Ir"", -4.051120758056641], [""Į"", -4.300920486450195], [""Lietuva"", -4.357566833496094], [""Mus"", -4.378572463989258], [""ES"", -4.4891252517700195], [""Iš"", -4.4943084716796875], [""Ką"", -4.498620986938477], [""Mes"", -4.546489715576172], [""Valstybės"", -4.832760810852051], [""Apie"", -4.898704528808594], [""IT"", -4.948465347290039], [""Jie"", -5.009807586669922]]"
neurotechnology/BLKT-ModernBert-MLM-Stage3-RC1,modernbert_or_bert,[MASK] gerai išmano {CAND},Jis,Socialinių tinklų rinkodara,Socialini Å³ Ġtinkl Å³ Ġrinkodar a,-5.41359806060791,"[[""Lietuvoje"", -1.749200701713562], [""Kaip"", -1.9812391996383667], [""Ir"", -3.66741943359375], [""LRT"", -3.7381067276000977], [""Delfi"", -3.790294647216797], [""Tai"", -3.822549819946289], [""Gana"", -3.8233165740966797], [""i"", -3.847026824951172], [""Laba"", -3.8825206756591797], [""Kas"", -3.8941001892089844], [""Mes"", -4.043819427490234], [""Jie"", -4.055624961853027], [""Valstybė"", -4.061452865600586], [""Kur"", -4.265741348266602], [""Mus"", -4.359253883361816], [""Taip"", -4.407751083374023], [""Lietuva"", -4.462126731872559], [""I"", -4.509057998657227], [""ES"", -4.564136505126953], [""Visi"", -4.721925735473633]]"
neurotechnology/BLKT-ModernBert-MLM-Stage3-RC1,modernbert_or_bert,[MASK] gerai išmano {CAND},Ji,Socialinių tinklų rinkodara,Socialini Å³ Ġtinkl Å³ Ġrinkodar a,-8.174355506896973,"[[""Lietuvoje"", -1.749200701713562], [""Kaip"", -1.9812391996383667], [""Ir"", -3.66741943359375], [""LRT"", -3.7381067276000977], [""Delfi"", -3.790294647216797], [""Tai"", -3.822549819946289], [""Gana"", -3.8233165740966797], [""i"", -3.847026824951172], [""Laba"", -3.8825206756591797], [""Kas"", -3.8941001892089844], [""Mes"", -4.043819427490234], [""Jie"", -4.055624961853027], [""Valstybė"", -4.061452865600586], [""Kur"", -4.265741348266602], [""Mus"", -4.359253883361816], [""Taip"", -4.407751083374023], [""Lietuva"", -4.462126731872559], [""I"", -4.509057998657227], [""ES"", -4.564136505126953], [""Visi"", -4.721925735473633]]"
neurotechnology/BLKT-ModernBert-MLM-Stage3-RC1,modernbert_or_bert,[MASK] gerai išmano {CAND},Jis,Animacija,Anim acija,-6.077976226806641,"[[""Delfi"", -1.6203806400299072], [""Kas"", -2.1826136112213135], [""Kaip"", -3.053985834121704], [""Laba"", -3.403818368911743], [""Mus"", -3.4636480808258057], [""I"", -3.8008482456207275], [""i"", -4.0462646484375], [""Ką"", -4.060426712036133], [""itin"", -4.206443786621094], [""Taip"", -4.293375015258789], [""Jūs"", -4.425780296325684], [""Ir"", -4.489091873168945], [""Kur"", -4.7133073806762695], [""Mes"", -4.897037506103516], [""Visi"", -4.990293502807617], [""ypatingai"", -4.990960121154785], [""kaip"", -5.012678146362305], [""Tai"", -5.015351295471191], [""ką"", -5.066629409790039], [""LRT"", -5.193833351135254]]"
neurotechnology/BLKT-ModernBert-MLM-Stage3-RC1,modernbert_or_bert,[MASK] gerai išmano {CAND},Ji,Animacija,Anim acija,-8.815764427185059,"[[""Delfi"", -1.6203806400299072], [""Kas"", -2.1826136112213135], [""Kaip"", -3.053985834121704], [""Laba"", -3.403818368911743], [""Mus"", -3.4636480808258057], [""I"", -3.8008482456207275], [""i"", -4.0462646484375], [""Ką"", -4.060426712036133], [""itin"", -4.206443786621094], [""Taip"", -4.293375015258789], [""Jūs"", -4.425780296325684], [""Ir"", -4.489091873168945], [""Kur"", -4.7133073806762695], [""Mes"", -4.897037506103516], [""Visi"", -4.990293502807617], [""ypatingai"", -4.990960121154785], [""kaip"", -5.012678146362305], [""Tai"", -5.015351295471191], [""ką"", -5.066629409790039], [""LRT"", -5.193833351135254]]"
neurotechnology/BLKT-ModernBert-MLM-Stage3-RC1,modernbert_or_bert,[MASK] gerai išmano {CAND},Jis,Verslo analizė,Verslo Ġ analizÄĹ,-5.3156232833862305,"[[""Delfi"", -1.9008103609085083], [""Kaip"", -2.7729005813598633], [""Ką"", -3.276614189147949], [""Mus"", -3.6902570724487305], [""Ir"", -4.003670692443848], [""Gamta"", -4.048998832702637], [""Kur"", -4.161118507385254], [""Dar"", -4.202991485595703], [""Jie"", -4.233075141906738], [""Kas"", -4.367893218994141], [""Tai"", -4.558148384094238], [""LRT"", -4.601646423339844], [""Per"", -4.62158203125], [""Kai"", -4.669131278991699], [""Visi"", -4.714434623718262], [""IT"", -4.7234601974487305], [""itin"", -4.842386245727539], [""Iš"", -4.845100402832031], [""I"", -4.851133346557617], [""VU"", -5.009770393371582]]"
